地区,抓取日期,公司名,车票名称,目录发售期间,详情页标题,相关信息,咨询,自由乘车区间,可利用设备,限制事项,价格,有效期间,详情发售期间,利用期间,发售处,其他详情字段,详情全文,详情页链接,详情页内链接,详情页图片链接,目录页链接,抓取错误
東海,2026-05-26,富士急行,富士吉田お出かけフリーきっぷ,発売中,富士吉田お出かけフリーきっぷ,富士急行,富士急行 TEL:0555-22-7100,富士吉田お出かけフリーきっぷ,,,大人：510円／小人：360円,１日間,利用当日のみ,通年,フリー区間の駅 / フリー区間外からの往復タイプもあり,,富士吉田お出かけフリーきっぷ || 関連情報 | 富士急行 || 問合わせ | 富士急行 TEL:0555-22-7100 || フリー区間 | 富士吉田お出かけフリーきっぷ || 制限事項 || ねだん | 大人：510円／小人：360円 || 有効期間 | １日間 || 発売期間 | 利用当日のみ || 利用期間 | 通年 || 発売箇所 | フリー区間の駅 / フリー区間外からの往復タイプもあり,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fujikyu13.htm,http://www.fujikyu-railway.jp/ticket/ticket07.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/fujikyu13.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,富士急行,富士山まるごときっぷ,発売中,富士山まるごときっぷ,富士急行,富士急行 TEL:0555-22-7100,富士山まるごときっぷ,,,"大人：3,000円／小人：2,000円",１日間,利用当日のみ,通年,"富士急行線：河口湖,富士急ハイランド,富士山 / 富士急バス：河口湖駅、富士山駅バス窓口",,"富士山まるごときっぷ || 関連情報 | 富士急行 || 問合わせ | 富士急行 TEL:0555-22-7100 || フリー区間 | 富士山まるごときっぷ || 制限事項 || ねだん | 大人：3,000円／小人：2,000円 || 有効期間 | １日間 || 発売期間 | 利用当日のみ || 利用期間 | 通年 || 発売箇所 | 富士急行線：河口湖,富士急ハイランド,富士山 / 富士急バス：河口湖駅、富士山駅バス窓口",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/fujikyu14.htm,http://www.fujikyu-railway.jp/ticket/ticket18.php,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/fujikyu14.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,岳南鉄道,１日フリー乗車券,発売中,１日フリー乗車券,岳南鉄道 ジョルダンモバイルチケット,岳南鉄道 TEL:0545-53-5111,/ フリーエリア /,,,大人：750円／小人：310円,１日,通年,通年,"吉原,吉原本町,岳南富士岡 / 各駅とも係員がいる時間帯のみの発売 / ジョルダンモバイルチケット",,"１日フリー乗車券 || 関連情報 | 岳南鉄道 ジョルダンモバイルチケット || 問合わせ | 岳南鉄道 TEL:0545-53-5111 || フリー区間 | / フリーエリア / || 制限事項 || ねだん | 大人：750円／小人：310円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 吉原,吉原本町,岳南富士岡 / 各駅とも係員がいる時間帯のみの発売 / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gakunan11.htm,https://ticket.jorudan.co.jp/gakutetsu/gkn-1d/ja/ | https://www.gakutetsu.jp/couponpass/index.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/gakunan11.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/gakunan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,岳南鉄道,春・夏・冬休みこどもフリーパス (小学生限定),春休み / 夏休み / 冬休み,春休み/夏休み/冬休み こどもフリーパス /,岳南鉄道 /,岳南鉄道 TEL:0545-53-5111,/ 春休み/夏休み/冬休み こどもフリーパス /,,,小人：210円,１日,タイプ発売期間 春休み 夏休み2025年7月19日～2025年8月31日 冬休み2024年12月24日～2025年1月5日,タイプ発売期間 春休み 夏休み2025年7月19日～2025年8月31日 冬休み2024年12月24日～2025年1月5日,"吉原,吉原本町,岳南富士岡 / 各駅とも係員がいる時間帯のみの発売",,"春休み/夏休み/冬休み こどもフリーパス / || 関連情報 | 岳南鉄道 / || 問合わせ | 岳南鉄道 TEL:0545-53-5111 || フリー区間 | / 春休み/夏休み/冬休み こどもフリーパス / || 制限事項 || ねだん | 小人：210円 || 有効期間 | １日 || 発売期間 | タイプ発売期間 春休み 夏休み2025年7月19日～2025年8月31日 冬休み2024年12月24日～2025年1月5日 || 利用期間 | タイプ発売期間 春休み 夏休み2025年7月19日～2025年8月31日 冬休み2024年12月24日～2025年1月5日 || 発売箇所 | 吉原,吉原本町,岳南富士岡 / 各駅とも係員がいる時間帯のみの発売",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gakunan02.htm,https://www.gakutetsu.jp/couponpass/index.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/gakunan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,岳南鉄道,岳南電車2日フリー乗車券,終了,岳南電車2日フリー乗車券,岳南鉄道,岳南鉄道 TEL:0545-53-5111,/ 岳南電車2日フリー乗車券 /,,,大人：720円／小人：360円,１日,2022年2月14日～2022年3月31日,2022年2月14日～2022年4月1日,"吉原,吉原本町",,"岳南電車2日フリー乗車券 || 関連情報 | 岳南鉄道 || 問合わせ | 岳南鉄道 TEL:0545-53-5111 || フリー区間 | / 岳南電車2日フリー乗車券 / || 制限事項 || ねだん | 大人：720円／小人：360円 || 有効期間 | １日 || 発売期間 | 2022年2月14日～2022年3月31日 || 利用期間 | 2022年2月14日～2022年4月1日 || 発売箇所 | 吉原,吉原本町",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gakunan71.htm,https://www.gakutetsu.jp/topics/2dayfreepass.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/gakunan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,岳南鉄道,干支一日フリー乗車券,2026/1/1～,干支柄一日フリー乗車券,岳南鉄道,岳南鉄道 TEL:0545-53-5111,/ 干支柄一日フリー乗車券 /,,,大人：750円,１日,2026年1月1日～売切れ迄,2026年1月1日～売切れ迄,吉原,,干支柄一日フリー乗車券 || 関連情報 | 岳南鉄道 || 問合わせ | 岳南鉄道 TEL:0545-53-5111 || フリー区間 | / 干支柄一日フリー乗車券 / || 制限事項 || ねだん | 大人：750円 || 有効期間 | １日 || 発売期間 | 2026年1月1日～売切れ迄 || 利用期間 | 2026年1月1日～売切れ迄 || 発売箇所 | 吉原,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gakunan93.htm,https://www.gakutetsu.jp/topics/2026gakunannewyear.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/gakunan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,岳南鉄道,富士まるごとひとったび1日フリー乗車券,終了,富士まるごとひとったび1日フリー乗車券,岳南鉄道,岳南鉄道 TEL:0545-53-5111,/ 富士まるごとひとったび1日フリー乗車券 /,,,大人：750円／小人：-----円,１日,2024年8月3日～,2024年8月3日～,吉原,,富士まるごとひとったび1日フリー乗車券 || 関連情報 | 岳南鉄道 || 問合わせ | 岳南鉄道 TEL:0545-53-5111 || フリー区間 | / 富士まるごとひとったび1日フリー乗車券 / || 制限事項 || ねだん | 大人：750円／小人：-----円 || 有効期間 | １日 || 発売期間 | 2024年8月3日～ || 利用期間 | 2024年8月3日～ || 発売箇所 | 吉原,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gakunan97.htm,https://www.gakutetsu.jp/topics/marugotohitottabi2024_1nichifree.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/gakunan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,岳南鉄道,777ゾロ目の日！ラッキーセブン富士山型記念入場券＆1日フリー乗車券セット,2025/7/7～,777ゾロ目の日！ラッキーセブン富士山型記念入場券＆1日フリー乗車券セット,岳南鉄道,岳南鉄道 TEL:0545-53-5111,/ 777ゾロ目の日！ラッキーセブン富士山型記念入場券＆1日フリー乗車券セット /,,,大人：900円／小人：-----円,１日,2025年7月7日～,2025年7月7日～,吉原,,777ゾロ目の日！ラッキーセブン富士山型記念入場券＆1日フリー乗車券セット || 関連情報 | 岳南鉄道 || 問合わせ | 岳南鉄道 TEL:0545-53-5111 || フリー区間 | / 777ゾロ目の日！ラッキーセブン富士山型記念入場券＆1日フリー乗車券セット / || 制限事項 || ねだん | 大人：900円／小人：-----円 || 有効期間 | １日 || 発売期間 | 2025年7月7日～ || 利用期間 | 2025年7月7日～ || 発売箇所 | 吉原,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gakunan98.htm,https://www.gakutetsu.jp/topics/777zoromekippu.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/gakunan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,岳南鉄道,岳鉄ダルマ 全線1日フリー乗車券,2026/2/1～,岳鉄ダルマ 全線1日フリー乗車券,岳南鉄道,岳南鉄道 TEL:0545-53-5111,/ 岳鉄ダルマ 全線1日フリー乗車券 /,,,大人：750円／小人：-----円,１日,2026年2月1日～,発行日より３か月以内の１日,吉原,,岳鉄ダルマ 全線1日フリー乗車券 || 関連情報 | 岳南鉄道 || 問合わせ | 岳南鉄道 TEL:0545-53-5111 || フリー区間 | / 岳鉄ダルマ 全線1日フリー乗車券 / || 制限事項 || ねだん | 大人：750円／小人：-----円 || 有効期間 | １日 || 発売期間 | 2026年2月1日～ || 利用期間 | 発行日より３か月以内の１日 || 発売箇所 | 吉原,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gakunan100.htm,https://www.gakutetsu.jp/topics/bishamon_parkingfree.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/gakunan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,静岡鉄道,静鉄電車ワンデーパス,発売中,静鉄電車ワンデーパス,静岡鉄道,鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115,静鉄電車ワンデーパス,,,大人：700円／小人：350円,1日間,通年,通年,全駅券売機,,静鉄電車ワンデーパス || 関連情報 | 静岡鉄道 || 問合わせ | 鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115 || フリー区間 | 静鉄電車ワンデーパス || 制限事項 || ねだん | 大人：700円／小人：350円 || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 全駅券売機,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/shizutetsu01.htm,https://train.shizutetsu.co.jp/ticket#pass,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/shizutetsu92.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/shizutetu00.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,静岡鉄道,電車・バス１日フリー乗車券,発売中,電車・バス１日フリー乗車券,静岡鉄道 しずてつジャストライン,しずてつジャストラインお客様センター TEL:0120-012-990(平日9:00～18:00),,,,"大人：1,600円／小人：800円 /",1日間,通年,通年,"バス：新静岡バス案内所,静岡駅前案内所,清水駅案内所 / 電車：新静岡,新清水",,"電車・バス１日フリー乗車券 || 関連情報 | 静岡鉄道 しずてつジャストライン || 問合わせ | しずてつジャストラインお客様センター TEL:0120-012-990(平日9:00～18:00) || フリー区間 || 制限事項 || ねだん | 大人：1,600円／小人：800円 / || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | バス：新静岡バス案内所,静岡駅前案内所,清水駅案内所 / 電車：新静岡,新清水",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/shizutetsu11.htm,http://www.justline.co.jp/jyousyaken/onday_free.html | https://train.shizutetsu.co.jp/ticket#oneday,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/shizutetu11-1.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/shizutetu11-2.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/shizutetsu11.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,静岡鉄道,バンダイホビーセンター新工場開業記念１日フリー乗車券,2025/9/2 / ～2026/8/31,バンダイホビーセンター新工場開業記念１日フリー乗車券,静岡鉄道,鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115,バンダイホビーセンター新工場開業記念１日フリー乗車券,,,大人：800円,1日間,2025年9月2日～2026年8月31日 /,2025年9月2日～2026年8月31日 /,"新静岡,新清水",,"バンダイホビーセンター新工場開業記念１日フリー乗車券 || 関連情報 | 静岡鉄道 || 問合わせ | 鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115 || フリー区間 | バンダイホビーセンター新工場開業記念１日フリー乗車券 || 制限事項 || ねだん | 大人：800円 || 有効期間 | 1日間 || 発売期間 | 2025年9月2日～2026年8月31日 / || 利用期間 | 2025年9月2日～2026年8月31日 / || 発売箇所 | 新静岡,新清水",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/shizutetsu95.htm,https://www.shizutetsu.co.jp/media/pages/news/2025/hp20250805/f55000d8bd-1754371522/hp20250805.pdf,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/shizutetu00.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,静岡鉄道,春休み静鉄電車ワンデーパス (中高生限定),終了,春休み静鉄電車ワンデーパス,静岡鉄道,鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115,春休み静鉄電車ワンデーパス,,,中高生：500円,1日間,2024年3月20日～2024年4月7日 /,2024年3月20日～2024年4月7日 /,各駅自動販売機,,春休み静鉄電車ワンデーパス || 関連情報 | 静岡鉄道 || 問合わせ | 鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115 || フリー区間 | 春休み静鉄電車ワンデーパス || 制限事項 || ねだん | 中高生：500円 || 有効期間 | 1日間 || 発売期間 | 2024年3月20日～2024年4月7日 / || 利用期間 | 2024年3月20日～2024年4月7日 / || 発売箇所 | 各駅自動販売機,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/shizutetsu93.htm,https://www.shizutetsu.co.jp/media/pages/news/2023/hp240318/71cb8879b9-1710806070/hp240318.pdf,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/shizutetu00.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,静岡鉄道,夏休み静鉄電車ワンデーパス (中高生限定),終了,夏休みワンデーパス,静岡鉄道,鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115,,,,中高生：500円,1日間,2025年7月19日～2025年8月26日 /,2025年7月19日～2025年8月26日 /,各駅自動券売機,,夏休みワンデーパス || 関連情報 | 静岡鉄道 || 問合わせ | 鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115 || フリー区間 || 制限事項 || ねだん | 中高生：500円 || 有効期間 | 1日間 || 発売期間 | 2025年7月19日～2025年8月26日 / || 利用期間 | 2025年7月19日～2025年8月26日 / || 発売箇所 | 各駅自動券売機,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/shizutetsu92.htm,https://train.shizutetsu.co.jp/news/20250701/5423,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/shizutetu00.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,静岡鉄道,冬休み静鉄電車ワンデーパス (中高生限定),終了,冬休み静鉄電車ワンデーパス,静岡鉄道,鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115,冬休み静鉄電車ワンデーパス,,,中高生：500円,1日間,2025年12月24日～2026年1月5日 /,2025年12月24日～2026年1月5日,全駅券売機,,冬休み静鉄電車ワンデーパス || 関連情報 | 静岡鉄道 || 問合わせ | 鉄道営業所 TEL:054-261-6981 / 新清水駅 TEL:054-352-1500 / 新静岡駅 TEL:054-254-5115 || フリー区間 | 冬休み静鉄電車ワンデーパス || 制限事項 || ねだん | 中高生：500円 || 有効期間 | 1日間 || 発売期間 | 2025年12月24日～2026年1月5日 / || 利用期間 | 2025年12月24日～2026年1月5日 || 発売箇所 | 全駅券売機,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/shizutetsu91.htm,https://train.shizutetsu.co.jp/news/20251223/6065,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/shizutetu00.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,大井川鉄道,大井川本線フリーきっぷ,発売中,大井川本線フリーきっぷ,大井川鐵道 / 【SL・EL 運転日用】：RYDE PASS / 【SL・EL 運休日用】：RYDE PASS,大井川鐵道 TEL:0547-45-4112,大井川本線フリーきっぷ /,,座席未指定にてSL急行に乗車可能。,"SL列車運転日 大人：4,800円／小人：2,400円 / SL列車運休日 大人：2,400円／小人：1,200円 /",１日間,2024年12月26日～ /,2024年12月26日～ /,"金谷,新金谷,新金谷駅前SLセンター / / 【SL・EL 運転日用】：RYDE PASS / 【SL・EL 運休日用】：RYDE PASS / 大井川鐵道オンラインショップ / 全国のセブンイレブン(マルチコピー機)",,"大井川本線フリーきっぷ || 関連情報 | 大井川鐵道 / 【SL・EL 運転日用】：RYDE PASS / 【SL・EL 運休日用】：RYDE PASS || 問合わせ | 大井川鐵道 TEL:0547-45-4112 || フリー区間 | 大井川本線フリーきっぷ / || 制限事項 | 座席未指定にてSL急行に乗車可能。 || ねだん | SL列車運転日 大人：4,800円／小人：2,400円 / SL列車運休日 大人：2,400円／小人：1,200円 / || 有効期間 | １日間 || 発売期間 | 2024年12月26日～ / || 利用期間 | 2024年12月26日～ / || 発売箇所 | 金谷,新金谷,新金谷駅前SLセンター / / 【SL・EL 運転日用】：RYDE PASS / 【SL・EL 運休日用】：RYDE PASS / 大井川鐵道オンラインショップ / 全国のセブンイレブン(マルチコピー機)",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/oigawa96.htm,https://daitetsu.jp/archives/257651 | https://daitetsu.myshopify.com/ | https://pass.ryde-go.com/products/17R94ZSG1Z30 | https://pass.ryde-go.com/products/76RVWYSM5Z3Q,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/oigawa94.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,大井川鉄道,井川寸又峡周遊きっぷ,発売中,井川寸又峡周遊きっぷ,大井川鐵道 RYDE PASS（ライドパス）,大井川鐵道 TEL:0547-45-4112,/ 井川線周遊きっぷ /,,,"おとな 2,100円／こども 1,500円",２日間,通年,通年,"千頭,奥泉,井川 / RYDE PASS（ライドパス）",,"井川寸又峡周遊きっぷ || 関連情報 | 大井川鐵道 RYDE PASS（ライドパス） || 問合わせ | 大井川鐵道 TEL:0547-45-4112 || フリー区間 | / 井川線周遊きっぷ / || 制限事項 || ねだん | おとな 2,100円／こども 1,500円 || 有効期間 | ２日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 千頭,奥泉,井川 / RYDE PASS（ライドパス）",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/oigawa14.htm,https://daitetsu.jp/ft_freeticket | https://pass.ryde-go.com/products/KVM3LPZS628P,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/oigawa14.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,大井川鉄道,開運たぬきっぷ,発売中,開運たぬきっぷ,大井川鐵道,大井川鐵道 TEL:0547-45-4112,/ 開運たぬきっぷ /,,,大人：880円／小人：440円,1日間,通年,通年,"金谷,新金谷,家山 / 新金谷駅前SLセンター / 「TOURIST INFORMATION おおいなび」(門出駅隣接)",,"開運たぬきっぷ || 関連情報 | 大井川鐵道 || 問合わせ | 大井川鐵道 TEL:0547-45-4112 || フリー区間 | / 開運たぬきっぷ / || 制限事項 || ねだん | 大人：880円／小人：440円 || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 金谷,新金谷,家山 / 新金谷駅前SLセンター / 「TOURIST INFORMATION おおいなび」(門出駅隣接)",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/oigawa16.htm,https://daitetsu.jp/ft_freeticket,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/oigawa16.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,大井川鉄道,金谷⇔門出１日乗り放題乗車券,終了,金谷⇔門出１日乗り放題乗車券,大井川鐵道 RYDE PASS,大井川鐵道 TEL:0547-45-4112,/ 金谷⇔門出１日乗り放題乗車券 /,,,おとな：280円／こども：140円,１日間,2025年1月12日,2025年1月12日,"金谷,新金谷,門出(ホーム上特設売り場) /",,"金谷⇔門出１日乗り放題乗車券 || 関連情報 | 大井川鐵道 RYDE PASS || 問合わせ | 大井川鐵道 TEL:0547-45-4112 || フリー区間 | / 金谷⇔門出１日乗り放題乗車券 / || 制限事項 || ねだん | おとな：280円／こども：140円 || 有効期間 | １日間 || 発売期間 | 2025年1月12日 || 利用期間 | 2025年1月12日 || 発売箇所 | 金谷,新金谷,門出(ホーム上特設売り場) /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/oigawa97.htm,https://daitetsu.jp/archives/257815 | https://pass.ryde-go.com/products/0P2R1MDSPV3X,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/oigawa15.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,天竜浜名湖鉄道,１日フリーきっぷ,発売中,１日フリーきっぷ,天竜浜名湖鉄道 ジョルダンモバイルチケット,天竜浜名湖鉄道・営業課 TEL:053-925-2276,/ １日フリーきっぷ / /,,,"大人：1,950円／小人：980円",１日,通年,通年,"掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原 / ジョルダンモバイルチケット",,"１日フリーきっぷ || 関連情報 | 天竜浜名湖鉄道 ジョルダンモバイルチケット || 問合わせ | 天竜浜名湖鉄道・営業課 TEL:053-925-2276 || フリー区間 | / １日フリーきっぷ / / || 制限事項 || ねだん | 大人：1,950円／小人：980円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原 / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tenhama02.htm,https://ticket.jorudan.co.jp/tenhama/1d/ja/index.html | https://www.tenhama.co.jp/about/joshaken/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tenhama02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tenhama.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,天竜浜名湖鉄道,みかんきっぷ,発売中,みかんきっぷ,天竜浜名湖鉄道 ジョルダンモバイルチケット / 「エヴァンゲリオン」デザイン柄：天竜浜名湖鉄道,天竜浜名湖鉄道・営業課 TEL:053-925-2276,/ みかんきっぷ / /,,,"大人：1,550円／小人：780円",１日,通年,通年,"掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原 / ジョルダンモバイルチケット /",,"みかんきっぷ || 関連情報 | 天竜浜名湖鉄道 ジョルダンモバイルチケット / 「エヴァンゲリオン」デザイン柄：天竜浜名湖鉄道 || 問合わせ | 天竜浜名湖鉄道・営業課 TEL:053-925-2276 || フリー区間 | / みかんきっぷ / / || 制限事項 || ねだん | 大人：1,550円／小人：780円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原 / ジョルダンモバイルチケット /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tenhama03.htm,https://ticket.jorudan.co.jp/tenhama/mikan-chabatake/ja/index.html | https://www.tenhama.co.jp/about/joshaken/ | https://www.tenhama.co.jp/events/24307/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tenhama03.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
東海,2026-05-26,天竜浜名湖鉄道,茶畑きっぷ,発売中,茶畑きっぷ,天竜浜名湖鉄道 ジョルダンモバイルチケット / 「エヴァンゲリオン」デザイン柄：天竜浜名湖鉄道,天竜浜名湖鉄道・営業課 TEL:053-925-2276,/ 茶畑きっぷ / /,,,"大人：1,550円／小人：780円",１日,通年,通年,"掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原 / ジョルダンモバイルチケット /",,"茶畑きっぷ || 関連情報 | 天竜浜名湖鉄道 ジョルダンモバイルチケット / 「エヴァンゲリオン」デザイン柄：天竜浜名湖鉄道 || 問合わせ | 天竜浜名湖鉄道・営業課 TEL:053-925-2276 || フリー区間 | / 茶畑きっぷ / / || 制限事項 || ねだん | 大人：1,550円／小人：780円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原 / ジョルダンモバイルチケット /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tenhama04.htm,https://ticket.jorudan.co.jp/tenhama/mikan-chabatake/ja/index.html | https://www.tenhama.co.jp/about/joshaken/ | https://www.tenhama.co.jp/events/24307/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tenhama04.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tokai.htm,
