地区,抓取日期,公司名,车票名称,目录发售期间,详情页标题,相关信息,咨询,自由乘车区间,可利用设备,限制事项,价格,有效期间,详情发售期间,利用期间,发售处,其他详情字段,详情全文,详情页链接,详情页内链接,详情页图片链接,目录页链接,抓取错误
東北,2026-05-26,津軽鉄道,開業９５周年記念 津鉄１日フリー切符,終了,開業９５周年記念 津鉄１日フリー切符,津軽鉄道 津軽半島観光アテンダント,津軽鉄道・総務課 TEL:0173-34-2148 / （平日8:30～17:00／土曜8:30～12:30／日曜・祝日休み）,開業９５周年記念 津鉄１日フリー切符,,,大人：950円／小人：---円,1日間,2025年11月15日～2025年11月16日,2025年11月15日～2025年11月16日,五所河原,,開業９５周年記念 津鉄１日フリー切符 || 関連情報 | 津軽鉄道 津軽半島観光アテンダント || 問合わせ | 津軽鉄道・総務課 TEL:0173-34-2148 / （平日8:30～17:00／土曜8:30～12:30／日曜・祝日休み） || フリー区間 | 開業９５周年記念 津鉄１日フリー切符 || 制限事項 || ねだん | 大人：950円／小人：---円 || 有効期間 | 1日間 || 発売期間 | 2025年11月15日～2025年11月16日 || 利用期間 | 2025年11月15日～2025年11月16日 || 発売箇所 | 五所河原,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tugaru95.htm,https://t-ate.com/archives/24906.html | https://tsutetsu.com/archives/5349,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tugaru.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,弘南鉄道,大黒様きっぷ,発売中,大黒様きっぷ,弘南鉄道 ジョルダンモバイルチケット,弘南鉄道 業務部営業課 TEL:,弘南鉄道,,,"大人：1,000円 小人：500円",１日間,通年,通年,弘南線、大鰐線の有人駅 / ジョルダンモバイルチケット TOHOKU MaaS(スマートフォン),,"大黒様きっぷ || 関連情報 | 弘南鉄道 ジョルダンモバイルチケット || 問合わせ | 弘南鉄道 業務部営業課 TEL: || フリー区間 | 弘南鉄道 || 制限事項 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 弘南線、大鰐線の有人駅 / ジョルダンモバイルチケット TOHOKU MaaS(スマートフォン)",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/konan01.htm,http://konantetsudo.jp/2016/10/01/ticket007/ | https://ticket.jorudan.co.jp/konantetsudo/dkk-1d/ja/ | https://tohoku-maas.com/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/konan01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/konan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,青い森鉄道,青い森ツーリストパス 【三沢空港到着便利用者】,発売中,青い森ツーリストパス,青い森鉄道,青い森鉄道・総務部総務企画課 TEL:017-752-0330,青い森ツーリストパス,,"三沢空港到着便利用者限定(到着後7日以内利用開始) 引き換え時に搭乗券の提示必要。（三沢,八戸,野辺地,浅虫温泉,青森） ＪＲの全車指定快速(リゾートあすなろ)乗車不可。","1日券 大人：2,270円 小人：1,140円 / 2日券 大人：4,180円 小人：2,090円 /",1日間/2日間,通年,通年 / 8月1日～8月7日は除く,JAL MaaS,,"青い森ツーリストパス || 関連情報 | 青い森鉄道 || 問合わせ | 青い森鉄道・総務部総務企画課 TEL:017-752-0330 || フリー区間 | 青い森ツーリストパス || 制限事項 | 三沢空港到着便利用者限定(到着後7日以内利用開始) 引き換え時に搭乗券の提示必要。（三沢,八戸,野辺地,浅虫温泉,青森） ＪＲの全車指定快速(リゾートあすなろ)乗車不可。 || ねだん | 1日券 大人：2,270円 小人：1,140円 / 2日券 大人：4,180円 小人：2,090円 / || 有効期間 | 1日間/2日間 || 発売期間 | 通年 || 利用期間 | 通年 / 8月1日～8月7日は除く || 発売箇所 | JAL MaaS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aoimori03.htm,https://aoimorirailway.com/archives/otoku-ticket/%e9%9d%92%e3%81%84%e6%a3%ae%e3%83%84%e3%83%bc%e3%83%aa%e3%82%b9%e3%83%88%e3%83%91%e3%82%b9%e3%80%80%e4%b8%89%e6%b2%a2%e7%a9%ba%e6%b8%af%e5%88%a9%e7%94%a8%e8%80%85%e5%90%91%e3%81%91 | https://cs.jm-ticket.jp/tabs/home/merchandises/select-ticket?agency-id=1420001005401&item=jalcouponticket&affiliate-id=JAL,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aoimori.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,青い森鉄道,Aomori city おでかけフリーパス,発売中,Aomori city おでかけフリーパス,青い森鉄道 / RYDE PASS /,青い森鉄道・総務部総務企画課 TEL:017-752-0330,Aomori city おでかけフリーパス,,大人1名に小学生以下2名まで利用可能 8月1日～7日および浅虫温泉花火大会開催日は利用不可,大人：700円／小人：---円,1日間,通年,通年,"青森駅,浅虫温泉窓口 / RYDE PASS /",,"Aomori city おでかけフリーパス || 関連情報 | 青い森鉄道 / RYDE PASS / || 問合わせ | 青い森鉄道・総務部総務企画課 TEL:017-752-0330 || フリー区間 | Aomori city おでかけフリーパス || 制限事項 | 大人1名に小学生以下2名まで利用可能 8月1日～7日および浅虫温泉花火大会開催日は利用不可 || ねだん | 大人：700円／小人：---円 || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 青森駅,浅虫温泉窓口 / RYDE PASS /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aoimori100.htm,https://aoimorirailway.com/archives/otoku-ticket/aomori-city-odekake | https://pass.ryde-go.com/products/X987XQSWQ98Q,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aoimori100.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,青い森鉄道,青い森ワンデーパス,発売中,青い森ワンデーパス,青い森鉄道,青い森鉄道・総務部総務企画課 TEL:017-752-0330,青い森ワンデーパス,,ＪＲの全車指定快速(リゾートあすなろ)は指定券が必要。,"大人：2,270円／中高生：1,650円／小人：1,140円",1日間,通年,"土日祝日 / 4月29日～5月5日 / 7月20日～7月31日,8月8日～8月31日 / 12月23日～1月7日の毎日","八戸,三沢,野辺地,浅虫温泉,青森 / 自動券売機 / 全国のローソン,ミニストップ,ファミリーマート,セブン－イレブンのマルチメディア端末設置店",,"青い森ワンデーパス || 関連情報 | 青い森鉄道 || 問合わせ | 青い森鉄道・総務部総務企画課 TEL:017-752-0330 || フリー区間 | 青い森ワンデーパス || 制限事項 | ＪＲの全車指定快速(リゾートあすなろ)は指定券が必要。 || ねだん | 大人：2,270円／中高生：1,650円／小人：1,140円 || 有効期間 | 1日間 || 発売期間 | 通年 || 利用期間 | 土日祝日 / 4月29日～5月5日 / 7月20日～7月31日,8月8日～8月31日 / 12月23日～1月7日の毎日 || 発売箇所 | 八戸,三沢,野辺地,浅虫温泉,青森 / 自動券売機 / 全国のローソン,ミニストップ,ファミリーマート,セブン－イレブンのマルチメディア端末設置店",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aoimori02.htm,http://aoimorirailway.com/archives/otoku-ticket/1dp,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/aoimori93.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aoimori.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,青い森鉄道,もりもりフリーパス,終了,もりもりフリーパス,青い森鉄道 ＩＧＲいわて銀河鉄道 RIDE PASS,青い森鉄道・総務部総務企画課 TEL:017-752-0330 / IGRいわて銀河鉄道：TEL:019-626-9151,もりもりフリーパス,,快速指定席は利用不可,"大人：5,500円 小人：2,750円",2日間,2025年6月1日～2026年2月27日,2025年6月1日～2026年2月28日,青い森鉄道線の各有人駅窓口 / いわて銀河鉄道線 盛岡駅窓口 / RIDE PASS,,"もりもりフリーパス || 関連情報 | 青い森鉄道 ＩＧＲいわて銀河鉄道 RIDE PASS || 問合わせ | 青い森鉄道・総務部総務企画課 TEL:017-752-0330 / IGRいわて銀河鉄道：TEL:019-626-9151 || フリー区間 | もりもりフリーパス || 制限事項 | 快速指定席は利用不可 || ねだん | 大人：5,500円 小人：2,750円 || 有効期間 | 2日間 || 発売期間 | 2025年6月1日～2026年2月27日 || 利用期間 | 2025年6月1日～2026年2月28日 || 発売箇所 | 青い森鉄道線の各有人駅窓口 / いわて銀河鉄道線 盛岡駅窓口 / RIDE PASS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/igraoimori81.htm,https://aoimorirailway.com/archives/otoku-ticket/morimori | https://igr.jp/ticket/morimori2025 | https://pass.ryde-go.com/products/ | https://pass.ryde-go.com/products/ED182L4S553V,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/igr_aoimori.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,青い森鉄道,メハチパス,終了,メハチパス,青い森鉄道,青い森鉄道 TEL:017-752-0330,メハチパス,,,大人：920円／小人：460円,1日間,2023年5月10日～2023年5月28日 / 2022年12月1日～2023年2月28日 /,2023年5月10日～2023年5月28日 / 2022年12月1日～2023年2月28日 /,八戸,,メハチパス || 関連情報 | 青い森鉄道 || 問合わせ | 青い森鉄道 TEL:017-752-0330 || フリー区間 | メハチパス || 制限事項 || ねだん | 大人：920円／小人：460円 || 有効期間 | 1日間 || 発売期間 | 2023年5月10日～2023年5月28日 / 2022年12月1日～2023年2月28日 / || 利用期間 | 2023年5月10日～2023年5月28日 / 2022年12月1日～2023年2月28日 / || 発売箇所 | 八戸,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aoimori92.htm,https://aoimorirailway.com/archives/36443,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aoimori92.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,青い森鉄道,ツーデーパス,終了,ツーデーパス,青い森鉄道,青い森鉄道・総務部総務企画課 TEL:017-752-0330,ツーデーパス,,ＪＲの全車指定快速(リゾートあすなろ)乗車不可。,"大人：3,570円／小人：1,790円",2日間,2026年1月31日～2026年2月27日,2026年1月31日～2026年2月28日,"自動券売機(当日のみ)：青森,筒井,東青森,小柳,矢田前,野内,浅虫温泉,小湊,野辺地,乙供,上北町,三沢,下田,陸奥市川,八戸,剣吉,三戸 / 有人駅窓口",,"ツーデーパス || 関連情報 | 青い森鉄道 || 問合わせ | 青い森鉄道・総務部総務企画課 TEL:017-752-0330 || フリー区間 | ツーデーパス || 制限事項 | ＪＲの全車指定快速(リゾートあすなろ)乗車不可。 || ねだん | 大人：3,570円／小人：1,790円 || 有効期間 | 2日間 || 発売期間 | 2026年1月31日～2026年2月27日 || 利用期間 | 2026年1月31日～2026年2月28日 || 発売箇所 | 自動券売機(当日のみ)：青森,筒井,東青森,小柳,矢田前,野内,浅虫温泉,小湊,野辺地,乙供,上北町,三沢,下田,陸奥市川,八戸,剣吉,三戸 / 有人駅窓口",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aoimori94.htm,https://aoimorirailway.com/wp/wp-content/uploads/2026/01/0cabb64989486f55af72c24eec30f67b.pdf,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aoimori.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,青い森鉄道,Aomori city おでかけフリーパス（コラボデザイン版）,2026/4/18 / ～6/21,Aomori city おでかけフリーパス(コラボデザイン版),青い森鉄道,青い森鉄道・総務部総務企画課 TEL:017-752-0330,Aomori city おでかけフリーパス(コラボデザイン版),,大人1名に小学生以下2名まで利用可能,大人：700円／小人：---円,1日間,2026年4月18日～2026年6月21日,2026年4月18日～2026年6月21日,"青森駅,浅虫温泉窓口",,"Aomori city おでかけフリーパス(コラボデザイン版) || 関連情報 | 青い森鉄道 || 問合わせ | 青い森鉄道・総務部総務企画課 TEL:017-752-0330 || フリー区間 | Aomori city おでかけフリーパス(コラボデザイン版) || 制限事項 | 大人1名に小学生以下2名まで利用可能 || ねだん | 大人：700円／小人：---円 || 有効期間 | 1日間 || 発売期間 | 2026年4月18日～2026年6月21日 || 利用期間 | 2026年4月18日～2026年6月21日 || 発売箇所 | 青森駅,浅虫温泉窓口",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aoimori101.htm,https://aoimorirailway.com/wp/wp-content/uploads/2026/04/e8e3445a739f55056b4e1cb4891d5fad.pdf,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aoimori100.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,青い森鉄道,青い森ワンデーパス（コラボデザイン版）,2026/4/18 / ～6/21,青い森ワンデーパス(コラボデザイン版),青い森鉄道,青い森鉄道・総務部総務企画課 TEL:017-752-0330,青い森ワンデーパス(コラボデザイン版),,ＪＲの全車指定快速(リゾートあすなろ)は指定券が必要。,"大人：2,270円",1日間,2026年4月18日～2026年6月21日,2026年4月18日～2026年6月21日の土休日 / 4月29日～5月5日,"八戸,三沢,野辺地,小湊,浅虫温泉,青森",,"青い森ワンデーパス(コラボデザイン版) || 関連情報 | 青い森鉄道 || 問合わせ | 青い森鉄道・総務部総務企画課 TEL:017-752-0330 || フリー区間 | 青い森ワンデーパス(コラボデザイン版) || 制限事項 | ＪＲの全車指定快速(リゾートあすなろ)は指定券が必要。 || ねだん | 大人：2,270円 || 有効期間 | 1日間 || 発売期間 | 2026年4月18日～2026年6月21日 || 利用期間 | 2026年4月18日～2026年6月21日の土休日 / 4月29日～5月5日 || 発売箇所 | 八戸,三沢,野辺地,小湊,浅虫温泉,青森",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/aoimori102.htm,https://aoimorirailway.com/wp/wp-content/uploads/2026/04/e8e3445a739f55056b4e1cb4891d5fad.pdf,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/aoimori.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,秋田内陸縦貫鉄道,秋田内陸ワンデーパス,発売中,秋田内陸ワンデーパス,秋田内陸縦貫鉄道 ジョルダンモバイルチケット,秋田内陸縦貫鉄道株式会社 TEL:0186-82-3231,秋田内陸ワンデーパス,タイプ急行もりよし号快速・普通 全線タイプ○○ Ａタイプ○○ Ｂタイプ○○ モバイル版○○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,急行列車乗車可。,"全線タイプ 大人：2,500円／小人：1,250円 / Ａタイプ 大人：1,500円／小人： 750円 / Ｂタイプ 大人：1,500円／小人： 750円 / モバイル版 大人：2,400円／小人：1,200円 /",１日,通年,通年,"鷹巣,合川,米内沢,阿仁前田温泉,阿仁合,角館 / 道の駅あに「最寄駅 比立内ひたちない」 / 本庄商店（旧上桧木内かみひのきない小学校そば）「最寄駅 上桧木内かみひのきない」 / （株）中央商会（ガソリンスタンドJOMO桧木内ひのきないSS）「最寄駅 松葉まつば」 / 西木温泉ふれあいプラザクリオン「最寄駅 西明寺さいみょうじ」 / ジョルダンモバイルチケット TOHOKU MaaS(スマートフォン)",,"秋田内陸ワンデーパス || 関連情報 | 秋田内陸縦貫鉄道 ジョルダンモバイルチケット || 問合わせ | 秋田内陸縦貫鉄道株式会社 TEL:0186-82-3231 || フリー区間 | 秋田内陸ワンデーパス || 利用可能設備 | タイプ急行もりよし号快速・普通 全線タイプ○○ Ａタイプ○○ Ｂタイプ○○ モバイル版○○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 急行列車乗車可。 || ねだん | 全線タイプ 大人：2,500円／小人：1,250円 / Ａタイプ 大人：1,500円／小人： 750円 / Ｂタイプ 大人：1,500円／小人： 750円 / モバイル版 大人：2,400円／小人：1,200円 / || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 鷹巣,合川,米内沢,阿仁前田温泉,阿仁合,角館 / 道の駅あに「最寄駅 比立内ひたちない」 / 本庄商店（旧上桧木内かみひのきない小学校そば）「最寄駅 上桧木内かみひのきない」 / （株）中央商会（ガソリンスタンドJOMO桧木内ひのきないSS）「最寄駅 松葉まつば」 / 西木温泉ふれあいプラザクリオン「最寄駅 西明寺さいみょうじ」 / ジョルダンモバイルチケット TOHOKU MaaS(スマートフォン)",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/akitajukan01.htm,https://ticket.jorudan.co.jp/akita-nairiku/ja/ | https://tohoku-maas.com/ | https://www.akita-nairiku.com/ticket/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/akita01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/akitajukan.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,秋田内陸縦貫鉄道,秋田内陸ツーデーパス,発売中,秋田内陸ツーデーパス,秋田内陸縦貫鉄道,秋田内陸縦貫鉄道株式会社 TEL:0186-82-3231,秋田内陸ツーデーパス,急行もりよし号快速・普通 ○○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,急行列車乗車可。,"大人：3,500円／小人：1,750円 /",１日,通年,通年,"鷹巣,合川,米内沢,阿仁前田,阿仁合,角館",,"秋田内陸ツーデーパス || 関連情報 | 秋田内陸縦貫鉄道 || 問合わせ | 秋田内陸縦貫鉄道株式会社 TEL:0186-82-3231 || フリー区間 | 秋田内陸ツーデーパス || 利用可能設備 | 急行もりよし号快速・普通 ○○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 急行列車乗車可。 || ねだん | 大人：3,500円／小人：1,750円 / || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 鷹巣,合川,米内沢,阿仁前田,阿仁合,角館",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/akitajukan02.htm,http://www.akita-nairiku.com/ticket/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/akitajukan03.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,秋田内陸縦貫鉄道,バースデー1日乗り放題きっぷ,発売中,バースデー1日乗り放題きっぷ,秋田内陸縦貫鉄道,秋田内陸縦貫鉄道株式会社 TEL:0186-82-3231,バースデー1日乗り放題きっぷ,急行もりよし号快速・普通 ▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,本人を含めて同行者3名まで利用可能誕生日を証明するものが必要。,"大人：1,500円／小人：750円 /",１日,通年,申込者の誕生日と前後3日間（実質7日間）のうち1日,"鷹巣,合川,米内沢,阿仁前田,阿仁合,角館",,"バースデー1日乗り放題きっぷ || 関連情報 | 秋田内陸縦貫鉄道 || 問合わせ | 秋田内陸縦貫鉄道株式会社 TEL:0186-82-3231 || フリー区間 | バースデー1日乗り放題きっぷ || 利用可能設備 | 急行もりよし号快速・普通 ▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 本人を含めて同行者3名まで利用可能誕生日を証明するものが必要。 || ねだん | 大人：1,500円／小人：750円 / || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 申込者の誕生日と前後3日間（実質7日間）のうち1日 || 発売箇所 | 鷹巣,合川,米内沢,阿仁前田,阿仁合,角館",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/akitajukan03.htm,http://www.akita-nairiku.com/ticket/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/akitajukan03.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,秋田内陸縦貫鉄道,丙午一日満喫きっぷ,2026/1/1 / ～12/31,丙午一日満喫きっぷ,秋田内陸縦貫鉄道,秋田内陸縦貫鉄道 TEL:0186-82-3231,丙午一日満喫きっぷ,,急行列車は別途料金必要 1966年生まれ限定,"大人：2,000円",１日間,2026年1月1日～2026年12月31日,2026年1月1日～2026年12月31日,"角館,阿仁合,鷹巣,合川,米内沢,阿仁前田温泉",,"丙午一日満喫きっぷ || 関連情報 | 秋田内陸縦貫鉄道 || 問合わせ | 秋田内陸縦貫鉄道 TEL:0186-82-3231 || フリー区間 | 丙午一日満喫きっぷ || 制限事項 | 急行列車は別途料金必要 1966年生まれ限定 || ねだん | 大人：2,000円 || 有効期間 | １日間 || 発売期間 | 2026年1月1日～2026年12月31日 || 利用期間 | 2026年1月1日～2026年12月31日 || 発売箇所 | 角館,阿仁合,鷹巣,合川,米内沢,阿仁前田温泉",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/akitajukan94.htm,https://www.akita-nairiku.com/topics/?p=4502,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/akitajukan03.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,秋田内陸縦貫鉄道,コロプラフリーきっぷ,～2027/3/31,コロプラフリーきっぷ,秋田内陸縦貫鉄道 コラプロ,秋田内陸縦貫鉄道 TEL:0186-82-3231,コロプラフリーきっぷ,,急行列車利用可,"大人：3,400円",１日間,2012年11月1日～2027年3月31日,2012年11月1日～2027年3月31日,"鷹巣,阿仁合,角館の各駅窓口",,"コロプラフリーきっぷ || 関連情報 | 秋田内陸縦貫鉄道 コラプロ || 問合わせ | 秋田内陸縦貫鉄道 TEL:0186-82-3231 || フリー区間 | コロプラフリーきっぷ || 制限事項 | 急行列車利用可 || ねだん | 大人：3,400円 || 有効期間 | １日間 || 発売期間 | 2012年11月1日～2027年3月31日 || 利用期間 | 2012年11月1日～2027年3月31日 || 発売箇所 | 鷹巣,阿仁合,角館の各駅窓口",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/akitajukan92.htm,https://colopl.co.jp/service/other/coloca/transport/area01/norimono_akitanairiku/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/akitajukan03.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,由利高原鉄道,沿線満喫(おもちゃ)切符,発売中,沿線満喫(おもちゃ)切符,由利高原鉄道,由利高原鉄道 TEL:0184-56-2736,沿線満喫(おもちゃ)切符,,おもちゃ美術館入館料込み,"大人：1,700円 小人：1,000円 / 2021年4月1日～2022年2月28日 / 大人：1,480円 小人：900円",１日,発売中,発売日,羽後本荘、矢島,,"沿線満喫(おもちゃ)切符 || 関連情報 | 由利高原鉄道 || 問合わせ | 由利高原鉄道 TEL:0184-56-2736 || フリー区間 | 沿線満喫(おもちゃ)切符 || 制限事項 | おもちゃ美術館入館料込み || ねだん | 大人：1,700円 小人：1,000円 / 2021年4月1日～2022年2月28日 / 大人：1,480円 小人：900円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 発売日 || 発売箇所 | 羽後本荘、矢島",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yurikogen02.htm,http://www.obako5.com/沿線満喫おもちゃ切符/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yurikogen.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,由利高原鉄道,楽楽遊遊乗車券,発売中,楽楽遊遊乗車券,由利高原鉄道,由利高原鉄道 TEL:0184-56-2736,楽楽遊遊乗車券,,,"大人：1,100円 小人：500円 /",１日,"土日祝日 / 4月28日～5月6日,8月12日～8月18日,12月29日～1月3日",発売当日,"羽後本荘、矢島、前郷,まごころ列車",,"楽楽遊遊乗車券 || 関連情報 | 由利高原鉄道 || 問合わせ | 由利高原鉄道 TEL:0184-56-2736 || フリー区間 | 楽楽遊遊乗車券 || 制限事項 || ねだん | 大人：1,100円 小人：500円 / || 有効期間 | １日 || 発売期間 | 土日祝日 / 4月28日～5月6日,8月12日～8月18日,12月29日～1月3日 || 利用期間 | 発売当日 || 発売箇所 | 羽後本荘、矢島、前郷,まごころ列車",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yurikogen01.htm,http://www.obako5.com/楽楽遊遊乗車券%EF%BC%91日フリー券/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yurikogen.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,IGRいわて銀河鉄道,IGRホリデーフリーきっぷ,発売中,IGRホリデーフリーきっぷ,IGRいわて銀河鉄道 RIDE PASS,IGRインフォメーション TEL:019-626-9151,IGRホリデーフリーきっぷ,,,"大人：3,000円／小人・中学生：1,500円",１日,通年,"土休日 / 8月1日～4日,12月30日～1月3日","IGRいわて銀河鉄道各駅(小繋,斗米駅を除く) / RIDE PASS",,"IGRホリデーフリーきっぷ || 関連情報 | IGRいわて銀河鉄道 RIDE PASS || 問合わせ | IGRインフォメーション TEL:019-626-9151 || フリー区間 | IGRホリデーフリーきっぷ || 制限事項 || ねだん | 大人：3,000円／小人・中学生：1,500円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 土休日 / 8月1日～4日,12月30日～1月3日 || 発売箇所 | IGRいわて銀河鉄道各駅(小繋,斗米駅を除く) / RIDE PASS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/igr93.htm,https://igr.jp/ticket/holiday | https://pass.ryde-go.com/products/KVD3E94SK030,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/igr.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
東北,2026-05-26,IGRいわて銀河鉄道,もりもりフリーパス,終了,もりもりフリーパス,青い森鉄道 ＩＧＲいわて銀河鉄道 RIDE PASS,青い森鉄道・総務部総務企画課 TEL:017-752-0330 / IGRいわて銀河鉄道：TEL:019-626-9151,もりもりフリーパス,,快速指定席は利用不可,"大人：5,500円 小人：2,750円",2日間,2025年6月1日～2026年2月27日,2025年6月1日～2026年2月28日,青い森鉄道線の各有人駅窓口 / いわて銀河鉄道線 盛岡駅窓口 / RIDE PASS,,"もりもりフリーパス || 関連情報 | 青い森鉄道 ＩＧＲいわて銀河鉄道 RIDE PASS || 問合わせ | 青い森鉄道・総務部総務企画課 TEL:017-752-0330 / IGRいわて銀河鉄道：TEL:019-626-9151 || フリー区間 | もりもりフリーパス || 制限事項 | 快速指定席は利用不可 || ねだん | 大人：5,500円 小人：2,750円 || 有効期間 | 2日間 || 発売期間 | 2025年6月1日～2026年2月27日 || 利用期間 | 2025年6月1日～2026年2月28日 || 発売箇所 | 青い森鉄道線の各有人駅窓口 / いわて銀河鉄道線 盛岡駅窓口 / RIDE PASS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/igraoimori81.htm,https://aoimorirailway.com/archives/otoku-ticket/morimori | https://igr.jp/ticket/morimori2025 | https://pass.ryde-go.com/products/ | https://pass.ryde-go.com/products/ED182L4S553V,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/igr_aoimori.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tohoku.htm,
