地区,抓取日期,公司名,车票名称,目录发售期间,详情页标题,相关信息,咨询,自由乘车区间,可利用设备,限制事项,价格,有效期间,详情发售期间,利用期间,发售处,其他详情字段,详情全文,详情页链接,详情页内链接,详情页图片链接,目录页链接,抓取错误
中国,2026-05-26,広島高速交通,一日乗車券,発売中,一日乗車券,広島高速交通,広島高速交通(アストラムライン) TEL:082-830-3115,アストラムライン,,,大人：950円／小人：480円,１日,通年,通年,アストラムライン各駅,,一日乗車券 || 関連情報 | 広島高速交通 || 問合わせ | 広島高速交通(アストラムライン) TEL:082-830-3115 || フリー区間 | アストラムライン || 制限事項 || ねだん | 大人：950円／小人：480円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | アストラムライン各駅,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/astrum01.htm,http://www.astramline.co.jp/card.html#one day,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/astram01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/astrum.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島高速交通,サンフレッチェ応援乗車券,公式戦開催日,サンフレッチェ応援乗車券,広島高速交通 /,広島高速交通(アストラムライン) TEL:082-830-3115,サンフレッチェ応援乗車券,,,大人：630円／小人：320円,１日,広島広域公園陸上競技場で開催されるサンフレッチェ広島及びサンフレッチェレジーナの公式戦当日 / キックオフの４時間前～キックオフ時刻まで /,サンフレッチェ戦試合開催日 /,アストラムライン各駅自動販売機,,サンフレッチェ応援乗車券 || 関連情報 | 広島高速交通 / || 問合わせ | 広島高速交通(アストラムライン) TEL:082-830-3115 || フリー区間 | サンフレッチェ応援乗車券 || 制限事項 || ねだん | 大人：630円／小人：320円 || 有効期間 | １日 || 発売期間 | 広島広域公園陸上競技場で開催されるサンフレッチェ広島及びサンフレッチェレジーナの公式戦当日 / キックオフの４時間前～キックオフ時刻まで / || 利用期間 | サンフレッチェ戦試合開催日 / || 発売箇所 | アストラムライン各駅自動販売機,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/astrum11.htm,https://www.astramline.co.jp/ride-guidance/ticket.html#link03,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/astram11.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/astrum.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島電鉄,電車一日乗車券,発売中,電車一日乗車券,広島電鉄,広島電鉄 TEL:082-243-4848,電車一日乗車券,,,大人：700円／小人：350円,１日,通年,通年,電車車内乗務員（運転士・車掌） / 広島駅電車案内所（路面電車のりば） / 電車定期券窓口、広島市内主要ホテルなど,,電車一日乗車券 || 関連情報 | 広島電鉄 || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | 電車一日乗車券 || 制限事項 || ねだん | 大人：700円／小人：350円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 電車車内乗務員（運転士・車掌） / 広島駅電車案内所（路面電車のりば） / 電車定期券窓口、広島市内主要ホテルなど,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden01.htm,http://www.hiroden.co.jp/ticket-pass/bargain-tickets/oneday.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/hirosima.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島電鉄,広電電車乗車券,発売中,広電電車乗車券(デジタルチケット),MOBIRY TRAVEL,広島電鉄 TEL:082-243-4848,広電電車乗車券(デジタルチケット),,,8時間券 大人：600円／小人：300円 / 24時間券 大人：700円／小人：350円,8時間券：使用開始より8時間 / 24時間券：使用開始より24時間,通年,通年,MOBIRY TRAVEL,,広電電車乗車券(デジタルチケット) || 関連情報 | MOBIRY TRAVEL || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | 広電電車乗車券(デジタルチケット) || 制限事項 || ねだん | 8時間券 大人：600円／小人：300円 / 24時間券 大人：700円／小人：350円 || 有効期間 | 8時間券：使用開始より8時間 / 24時間券：使用開始より24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | MOBIRY TRAVEL,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden03.htm,https://www.mobirytravel.jp/ticket/3f4008_6ds0/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/hiroden03.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島電鉄,一日乗車乗船券,発売中,一日乗車乗船券,広島電鉄,広島電鉄 TEL:082-243-4848,一日乗車乗船券,,宮島口－宮島間の航路は宮島松大観光船のみ利用可能,"大人：1,000円／小人：550円",１日,通年,通年,電車車内乗務員（運転士・車掌） / 広島駅電車案内所（路面電車のりば） / 電車定期券窓口、広島市内主要ホテルなど,,"一日乗車乗船券 || 関連情報 | 広島電鉄 || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | 一日乗車乗船券 || 制限事項 | 宮島口－宮島間の航路は宮島松大観光船のみ利用可能 || ねだん | 大人：1,000円／小人：550円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 電車車内乗務員（運転士・車掌） / 広島駅電車案内所（路面電車のりば） / 電車定期券窓口、広島市内主要ホテルなど",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden02.htm,http://www.hiroden.co.jp/ticket-pass/bargain-tickets/oneday.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/hiroden02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima02.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島電鉄,広電電車乗車乗船券,発売中,広電電車乗車乗船券(デジタルチケット),MOBIRY TRAVEL,広島電鉄 TEL:082-243-4848,広電電車乗車乗船券(デジタルチケット),,,"大人：1,000円／小人：550円",使用開始より24時間,通年,通年,MOBIRY TRAVEL,,"広電電車乗車乗船券(デジタルチケット) || 関連情報 | MOBIRY TRAVEL || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | 広電電車乗車乗船券(デジタルチケット) || 制限事項 || ねだん | 大人：1,000円／小人：550円 || 有効期間 | 使用開始より24時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | MOBIRY TRAVEL",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden04.htm,https://www.mobirytravel.jp/ticket/iqiksgeq1/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima02.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島電鉄,広島たびパス(紙チケット),発売中,広島たびパス,広島電鉄,●広電電車バステレホンセンター TEL:0570-550700,広島たびパス,,"【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス","1dayパス：大人：1,000円 / 2dayパス：大人：1,500円 / 3dayパス：大人：2,000円",1dayパス：１日 / 2dayパス：２日 / 3dayパス：３日,通年,通年,"広島駅南口交通案内所 / JR広島駅新幹線口1階 バスきっぷ売り場(交通案内所) / 広島バスセンター / 広島電鉄：定期券うりば,宮島口営業センター / 広島バス：トラベルセンター,大州営業所 / ホテルニューヒロデン / ひろでん中国新聞旅行 /",,"広島たびパス || 関連情報 | 広島電鉄 || 問合わせ | ●広電電車バステレホンセンター TEL:0570-550700 || フリー区間 | 広島たびパス || 制限事項 | 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス || ねだん | 1dayパス：大人：1,000円 / 2dayパス：大人：1,500円 / 3dayパス：大人：2,000円 || 有効期間 | 1dayパス：１日 / 2dayパス：２日 / 3dayパス：３日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 広島駅南口交通案内所 / JR広島駅新幹線口1階 バスきっぷ売り場(交通案内所) / 広島バスセンター / 広島電鉄：定期券うりば,宮島口営業センター / 広島バス：トラベルセンター,大州営業所 / ホテルニューヒロデン / ひろでん中国新聞旅行 /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroshima01.htm,https://www.hiroden.co.jp/ticket-pass/bargain-tickets/travel.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima11.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島電鉄,広島たびパス(デジタルチケット),発売中,広島たびパス(デジタルチケット),広島電鉄 デジタルチケットサービスMOBIRY,●広電電車バステレホンセンター TEL:0570-550700,広島たびパス,,"宮島を訪問する場合、宮島訪問税（100円）の支払いが必要 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス","24時間券：大人：1,000円 / 48時間券：大人：1,500円 / 72時間券：大人：2,000円",24時間券：使用開始より24時間 / 48時間券：使用開始より48時間 / 72時間券：使用開始より72時間,通年,通年,MOBIRYデジタルチケットサービス,,"広島たびパス(デジタルチケット) || 関連情報 | 広島電鉄 デジタルチケットサービスMOBIRY || 問合わせ | ●広電電車バステレホンセンター TEL:0570-550700 || フリー区間 | 広島たびパス || 制限事項 | 宮島を訪問する場合、宮島訪問税（100円）の支払いが必要 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス || ねだん | 24時間券：大人：1,000円 / 48時間券：大人：1,500円 / 72時間券：大人：2,000円 || 有効期間 | 24時間券：使用開始より24時間 / 48時間券：使用開始より48時間 / 72時間券：使用開始より72時間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | MOBIRYデジタルチケットサービス",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroshima02.htm,https://www.hiroden.co.jp/ticket-pass/bargain-tickets/travel.html | https://www.mobirytravel.jp/ticket/1vf0m4hys4/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima11.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島電鉄,広島たびパス(ミドルエリア),発売中,広島たびパス(ミドルエリア),広島電鉄,●広電電車バステレホンセンター TEL:0570-550700,"広島たびパス(ミドルエリア) / 郊外バス呉、竹原、三原、三次、庄原、東広島、岩国エリアの一部路線バス 高速バス三段峡線(高速),クレアライン,かぐや姫号(広島～竹原),三次庄原線,広島～岩国線 / ※対象路線の内、2回乗車が可能 / 対象路線詳細",,"【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス 宮島訪問税は含まれていない。","大人：4,500円",３日間,通年,通年,"広島駅南口交通案内所 / JR広島駅新幹線口1階 バスきっぷ売り場(交通案内所) / 広島バスセンター / 広島電鉄：定期券うりば,宮島口営業センター / 広島バス：トラベルセンター,大州営業所 / ホテルニューヒロデン / ひろでん中国新聞旅行 / MOBIRY TRAVE",,"広島たびパス(ミドルエリア) || 関連情報 | 広島電鉄 || 問合わせ | ●広電電車バステレホンセンター TEL:0570-550700 || フリー区間 | 広島たびパス(ミドルエリア) / 郊外バス呉、竹原、三原、三次、庄原、東広島、岩国エリアの一部路線バス 高速バス三段峡線(高速),クレアライン,かぐや姫号(広島～竹原),三次庄原線,広島～岩国線 / ※対象路線の内、2回乗車が可能 / 対象路線詳細 || 制限事項 | 【対象外バス路線】 / 高速バス,広島空港リムジンバス,深夜バス,コミュニティバス,イベント輸送バス,定期観光バス 宮島訪問税は含まれていない。 || ねだん | 大人：4,500円 || 有効期間 | ３日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 広島駅南口交通案内所 / JR広島駅新幹線口1階 バスきっぷ売り場(交通案内所) / 広島バスセンター / 広島電鉄：定期券うりば,宮島口営業センター / 広島バス：トラベルセンター,大州営業所 / ホテルニューヒロデン / ひろでん中国新聞旅行 / MOBIRY TRAVE",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroshima08.htm,https://www.hiroden.co.jp/ticket-pass/bargain-tickets/pdf/map-middlearea.pdf | https://www.hiroden.co.jp/ticket-pass/bargain-tickets/travel.html | https://www.mobirytravel.jp/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima11.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,広島電鉄,デジタルシティパス,発売中,デジタルシティパス,広島電鉄 デジタルチケットサービスMOBIRY,広島電鉄 TEL:082-243-4848,デジタルシティパス,,,大人：440円／小人：220円,１日,通年,平日：10:00～16:00 / 土日祝日：利用開始時から6時間,デジタルチケットサービスMOBIRY,,デジタルシティパス || 関連情報 | 広島電鉄 デジタルチケットサービスMOBIRY || 問合わせ | 広島電鉄 TEL:082-243-4848 || フリー区間 | デジタルシティパス || 制限事項 || ねだん | 大人：440円／小人：220円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 平日：10:00～16:00 / 土日祝日：利用開始時から6時間 || 発売箇所 | デジタルチケットサービスMOBIRY,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hiroden07.htm,https://www.hiroden.co.jp/ticket-pass/bargain-tickets/digitalcitypass.html | https://www.mobirytravel.jp/ticket/qjsq52cxa_pr/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hiroshima07.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
中国,2026-05-26,錦川鉄道,１日フリーきっぷ,発売中,１日フリーきっぷ,錦川鉄道,錦川鉄道錦町駅 TEL:0827-72-2002,１日フリーきっぷ,,岩国－川西間は乗車不可。,"大人：2,000円",１日,発売中,発売中,"錦川駅,錦川清流線列車内",,"１日フリーきっぷ || 関連情報 | 錦川鉄道 || 問合わせ | 錦川鉄道錦町駅 TEL:0827-72-2002 || フリー区間 | １日フリーきっぷ || 制限事項 | 岩国－川西間は乗車不可。 || ねだん | 大人：2,000円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | 錦川駅,錦川清流線列車内",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nishikigawa01.htm,http://nishikigawa.com/plan/one-day-free/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nishikigawa.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyugoku.htm,
