地区,抓取日期,公司名,车票名称,目录发售期间,详情页标题,相关信息,咨询,自由乘车区间,可利用设备,限制事项,价格,有效期间,详情发售期间,利用期间,发售处,其他详情字段,详情全文,详情页链接,详情页内链接,详情页图片链接,目录页链接,抓取错误
関東,2026-05-26,舞浜リゾートライン,３日フリーきっぷ,発売中,１日フリーきっぷ / ２日フリーきっぷ / ３日フリーきっぷ / ４日フリーきっぷ /,東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート,東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211),舞浜リゾートライン,,,"券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円",各有効日数,通年,通年,各駅自動販売機,,"１日フリーきっぷ / ２日フリーきっぷ / ３日フリーきっぷ / ４日フリーきっぷ / || 関連情報 | 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート || 問合わせ | 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211) || フリー区間 | 舞浜リゾートライン || 制限事項 || ねだん | 券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円 || 有効期間 | 各有効日数 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅自動販売機",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/maihama01.htm,https://www.tokyodisneyresort.jp/tdr/resortline/fare.html | https://www.tokyodisneyresort.jp/tdr/resortline/ticket.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/disny.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/disny.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,舞浜リゾートライン,４日フリーきっぷ,発売中,１日フリーきっぷ / ２日フリーきっぷ / ３日フリーきっぷ / ４日フリーきっぷ /,東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート,東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211),舞浜リゾートライン,,,"券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円",各有効日数,通年,通年,各駅自動販売機,,"１日フリーきっぷ / ２日フリーきっぷ / ３日フリーきっぷ / ４日フリーきっぷ / || 関連情報 | 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート || 問合わせ | 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211) || フリー区間 | 舞浜リゾートライン || 制限事項 || ねだん | 券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円 || 有効期間 | 各有効日数 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅自動販売機",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/maihama01.htm,https://www.tokyodisneyresort.jp/tdr/resortline/fare.html | https://www.tokyodisneyresort.jp/tdr/resortline/ticket.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/disny.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/disny.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,北総鉄道,北総線1日乗車券,2026/3/28 / ～5/10,北総線１日乗車券,北総鉄道 RYDE PASS,北総鉄道運輸部営業課 TEL:047-445-1901,北総線１日乗車券,,,"大人：1,000円 小人：500円",１日,"2026年3月28日～2026年5月10日の土休日 / 2026年7月25日～2026年8月23日の土休日 / 2026年10月3日～2026年11月23日の土休日 / 2026年12月19日～2027年1月17日の土休日,12月30日～1月3日 /",発売当日,北総線各駅及び京成高砂駅の定期券発売所 / RYDE PASS(ライドパス)アプリ,,"北総線１日乗車券 || 関連情報 | 北総鉄道 RYDE PASS || 問合わせ | 北総鉄道運輸部営業課 TEL:047-445-1901 || フリー区間 | 北総線１日乗車券 || 制限事項 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | １日 || 発売期間 | 2026年3月28日～2026年5月10日の土休日 / 2026年7月25日～2026年8月23日の土休日 / 2026年10月3日～2026年11月23日の土休日 / 2026年12月19日～2027年1月17日の土休日,12月30日～1月3日 / || 利用期間 | 発売当日 || 発売箇所 | 北総線各駅及び京成高砂駅の定期券発売所 / RYDE PASS(ライドパス)アプリ",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hokusou91.htm,https://pass.ryde-go.com/products/DMW849MS737E | https://www.hokuso-railway.co.jp/topics/detail/66691,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hokusou.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,北総鉄道,北総・下町めぐりきっぷ,2026/3/28 / ～5/10,北総・下町めぐりきっぷ,北総鉄道,北総鉄道運輸部営業課 TEL:047-445-1901 / 京成電鉄お客様ダイヤル 0570-081-160,北総・下町めぐりきっぷ,,,"大人：1,420円 小人：710円",１日,"2026年3月28日～2026年5月10日の土休日 / 2026年7月25日～2026年8月23日の土休日 / 2026年10月3日～2026年11月23日の土休日 / 2026年12月19日～2027年1月17日の土休日,12月30日～1月3日 /",発売当日,北総線各駅(京成高砂駅を除く),,"北総・下町めぐりきっぷ || 関連情報 | 北総鉄道 || 問合わせ | 北総鉄道運輸部営業課 TEL:047-445-1901 / 京成電鉄お客様ダイヤル 0570-081-160 || フリー区間 | 北総・下町めぐりきっぷ || 制限事項 || ねだん | 大人：1,420円 小人：710円 || 有効期間 | １日 || 発売期間 | 2026年3月28日～2026年5月10日の土休日 / 2026年7月25日～2026年8月23日の土休日 / 2026年10月3日～2026年11月23日の土休日 / 2026年12月19日～2027年1月17日の土休日,12月30日～1月3日 / || 利用期間 | 発売当日 || 発売箇所 | 北総線各駅(京成高砂駅を除く)",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hokusou95.htm,https://www.hokuso-railway.co.jp/topics/detail/66732,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hokusou95.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,東葉高速鉄道,春の土休日1日乗車券,終了,春の土休日1日乗車券,東葉高速鉄道,東葉高速鉄道・総務部企画課 TEL:047-458-0018,春の土休日1日乗車券,,,大人：900円／小人：100円,１日,2025年4月26日～2025年5月11日の土休日 /,購入当日限り /,"各駅窓口(西船橋,北習志野駅乗換口を除く)","{""発売枚数"": ""大人：2,500枚 小人：1,500枚 / 売り切れ次第終了""}","春の土休日1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 春の土休日1日乗車券 || 制限事項 || ねだん | 大人：900円／小人：100円 || 有効期間 | １日 || 発売期間 | 2025年4月26日～2025年5月11日の土休日 / || 利用期間 | 購入当日限り / || 発売箇所 | 各駅窓口(西船橋,北習志野駅乗換口を除く) || 発売枚数 | 大人：2,500枚 小人：1,500枚 / 売り切れ次第終了",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo81.htm,https://www.toyokosoku.co.jp/information/otoku/15055.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,東葉高速鉄道,夏の土休日1日乗車券,終了,夏の土休日1日乗車券,東葉高速鉄道,東葉高速鉄道・総務部企画課 TEL:047-458-0018,夏の土休日1日乗車券,,発売当日に限り有効,大人：900円／小人：100円,1日,2025年7月12日～2025年8月17日,2025年7月12日～2025年8月17日の土休日,各駅窓口(西船橋を除く),,夏の土休日1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 夏の土休日1日乗車券 || 制限事項 | 発売当日に限り有効 || ねだん | 大人：900円／小人：100円 || 有効期間 | 1日 || 発売期間 | 2025年7月12日～2025年8月17日 || 利用期間 | 2025年7月12日～2025年8月17日の土休日 || 発売箇所 | 各駅窓口(西船橋を除く),https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo95.htm,https://www.toyokosoku.co.jp/information/otoku/15280.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/toyo95.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,東葉高速鉄道,年末年始の土休日1日乗車券,終了,年末年始の土休日1日乗車券,東葉高速鉄道,東葉高速鉄道・総務部企画課 TEL:047-458-0018,年末年始の土休日1日乗車券,,,大人：900円／小人：100円,１日間,2025年12月20日～2026年1月12日の土休日 / 2025年12月30日～2026年1月3日の毎日,発売当日,"各駅窓口(西船橋駅,北習志野駅乗換口を除く)","{""発売枚数"": ""大人券：3,500枚 小人券：1,500枚""}","年末年始の土休日1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 年末年始の土休日1日乗車券 || 制限事項 || ねだん | 大人：900円／小人：100円 || 有効期間 | １日間 || 発売期間 | 2025年12月20日～2026年1月12日の土休日 / 2025年12月30日～2026年1月3日の毎日 || 利用期間 | 発売当日 || 発売箇所 | 各駅窓口(西船橋駅,北習志野駅乗換口を除く) || 発売枚数 | 大人券：3,500枚 小人券：1,500枚",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo92.htm,https://www.toyokosoku.co.jp/information/otoku/15660.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,東葉高速鉄道,東葉車両基地まつり1日乗車券,終了,東葉車両基地まつり1日乗車券,東葉高速鉄道,東葉高速鉄道・総務部企画課 TEL:047-458-0018,東葉車両基地まつり1日乗車券,,,大人：900円／小人：100円,1日,2025年10月25日,2025年10月25日,東葉高速線各駅窓口 / (西船橋.北習志野駅乗換口を除く),"{""発売枚数"": ""大人券：900枚／小人券：400枚""}",東葉車両基地まつり1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 東葉車両基地まつり1日乗車券 || 制限事項 || ねだん | 大人：900円／小人：100円 || 有効期間 | 1日 || 発売期間 | 2025年10月25日 || 利用期間 | 2025年10月25日 || 発売箇所 | 東葉高速線各駅窓口 / (西船橋.北習志野駅乗換口を除く) || 発売枚数 | 大人券：900枚／小人券：400枚,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo96.htm,https://www.toyokosoku.co.jp/information/otoku/15425.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,東葉高速鉄道,東葉高速線 開業30周年記念1日乗車券,2026/4/19 / ～5/10,東葉高速線 開業30周年記念1日乗車券,東葉高速鉄道,東葉高速鉄道・総務部企画課 TEL:047-458-0018,東葉高速線 開業30周年記念1日乗車券,,,大人：800円／小人：100円,１日,2026年4月19日～2026年5月10日の土休日 / 2026年4月27日,購入当日限り /,"各駅窓口(西船橋,北習志野駅乗換口を除く)","{""発売枚数"": ""大人：3,500枚 小人：1,500枚 / 2026年4月27日 大人：1,000枚 小人：500枚 / 売り切れ次第終了""}","東葉高速線 開業30周年記念1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 東葉高速線 開業30周年記念1日乗車券 || 制限事項 || ねだん | 大人：800円／小人：100円 || 有効期間 | １日 || 発売期間 | 2026年4月19日～2026年5月10日の土休日 / 2026年4月27日 || 利用期間 | 購入当日限り / || 発売箇所 | 各駅窓口(西船橋,北習志野駅乗換口を除く) || 発売枚数 | 大人：3,500枚 小人：1,500枚 / 2026年4月27日 大人：1,000枚 小人：500枚 / 売り切れ次第終了",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo83.htm,https://www.toyokosoku.co.jp/information/otoku/16143.html,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,山万,１日乗車券,発売中,１日乗車券,山万,山万・鉄道事業部 TEL：043-487-5036,１日乗車券,,,大人：500円 小人：250円,１日間,通年,通年,ユーカリが丘駅,,１日乗車券 || 関連情報 | 山万 || 問合わせ | 山万・鉄道事業部 TEL：043-487-5036 || フリー区間 | １日乗車券 || 制限事項 || ねだん | 大人：500円 小人：250円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ユーカリが丘駅,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yamaman01.htm,http://town.yukarigaoka.jp/yukariline/fare/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/yamaman.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yamaman.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,銚子電鉄 /,弧廻手形,発売中,弧廻手形,銚子電気鉄道,銚子電気鉄道 TEL:0479-22-0316,弧廻手形,,12月31日午後9時30分～1月1日午前10時は、発売停止,大人：700円／小人：350円,１日,通年,通年,"仲ノ町,観音,笠上黒生,犬吠,外川又は車内",,"弧廻手形 || 関連情報 | 銚子電気鉄道 || 問合わせ | 銚子電気鉄道 TEL:0479-22-0316 || フリー区間 | 弧廻手形 || 制限事項 | 12月31日午後9時30分～1月1日午前10時は、発売停止 || ねだん | 大人：700円／小人：350円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 仲ノ町,観音,笠上黒生,犬吠,外川又は車内",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi01.htm,https://www.choshi-dentetsu.jp/pass/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tyosi.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,銚子電鉄 /,銚子1日旅人パス,発売中,銚子1日旅人パス,銚子電鉄,銚子電鉄 TEL:0479-22-0316 / 千葉交通銚子営業所 TEL:0479-22-8486 / 千葉交タクシー銚子営業所 TEL:0479-22-4877,/,,12月31日午後9時30分～1月1日午前10時は、発売停止,"大人：1,000円 小人：500円",１日,通年,通年,"仲ノ町,観音,笠上黒生,犬吠,外川及び車内 / 銚子駅構内・銚子市観光協会窓口 / EeeE銚子",,"銚子1日旅人パス || 関連情報 | 銚子電鉄 || 問合わせ | 銚子電鉄 TEL:0479-22-0316 / 千葉交通銚子営業所 TEL:0479-22-8486 / 千葉交タクシー銚子営業所 TEL:0479-22-4877 || フリー区間 | / || 制限事項 | 12月31日午後9時30分～1月1日午前10時は、発売停止 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 仲ノ町,観音,笠上黒生,犬吠,外川及び車内 / 銚子駅構内・銚子市観光協会窓口 / EeeE銚子",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi93.htm,https://www.choshi-dentetsu.jp/pass/ | https://www.jreast.co.jp/multi/maas/eeeechoshi/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tyoshi93.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,銚子電鉄 /,ちょうしいいライド！パス,発売中,ちょうしいいライド！パス,銚子電鉄 RYDE PASS,銚子電気鉄道 TEL:0479-22-0316,ちょうしいいライド！パス /,,,大人：600円／小人：300円,１日,通年,通年,RYDE PASS,,ちょうしいいライド！パス || 関連情報 | 銚子電鉄 RYDE PASS || 問合わせ | 銚子電気鉄道 TEL:0479-22-0316 || フリー区間 | ちょうしいいライド！パス / || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | RYDE PASS,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi04.htm,https://pass.ryde-go.com/products/VM8LPZS6M9RP | https://www.choshi-dentetsu.jp/pass/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,銚子電鉄 /,犬吠崖っぷちライン1日乗車券,発売中,犬吠崖っぷちライン1日乗車券,銚子電鉄 ジョルダンモバイルチケット,銚子電気鉄道 TEL:0479-22-0316,犬吠崖っぷちライン1日乗車券 /,,,大人：600円／小人：300円,１日,通年,通年,ジョルダンモバイルチケット,,犬吠崖っぷちライン1日乗車券 || 関連情報 | 銚子電鉄 ジョルダンモバイルチケット || 問合わせ | 銚子電気鉄道 TEL:0479-22-0316 || フリー区間 | 犬吠崖っぷちライン1日乗車券 / || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ジョルダンモバイルチケット,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi05.htm,https://ticket.jorudan.co.jp/choshi-dentetsu/ja/ | https://www.choshi-dentetsu.jp/news/7439/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,銚子電鉄 /,デジタル1日乗車券 Beica,発売中,デジタル1日乗車券 Beica,銚子電鉄 EeeE銚子,銚子電気鉄道 TEL:0479-22-0316,デジタル1日乗車券 Beica /,,,大人：600円／小人：300円,１日,発売中,通年,EeeE銚子,,デジタル1日乗車券 Beica || 関連情報 | 銚子電鉄 EeeE銚子 || 問合わせ | 銚子電気鉄道 TEL:0479-22-0316 || フリー区間 | デジタル1日乗車券 Beica / || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 通年 || 発売箇所 | EeeE銚子,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi11.htm,https://www.choshi-dentetsu.jp/pass/ | https://www.jreast.co.jp/multi/maas/eeeechoshi/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,銚子電鉄 /,元旦限定弧廻手形,終了,元旦限定弧廻手形,銚子電鉄,銚子電鉄 TEL:,元旦限定弧廻手形 /,,,大人：600円 小人：300円,2019年12月31日 21:30～2020年1月1日終電まで,2019年12月31日 21:30～2020年1月1日,2019年12月31日 21:30～2020年1月1日 /,"仲ノ町,観音,笠上黒上,犬吠,外川駅 / 車内で販売",,"元旦限定弧廻手形 || 関連情報 | 銚子電鉄 || 問合わせ | 銚子電鉄 TEL: || フリー区間 | 元旦限定弧廻手形 / || 制限事項 || ねだん | 大人：600円 小人：300円 || 有効期間 | 2019年12月31日 21:30～2020年1月1日終電まで || 発売期間 | 2019年12月31日 21:30～2020年1月1日 || 利用期間 | 2019年12月31日 21:30～2020年1月1日 / || 発売箇所 | 仲ノ町,観音,笠上黒上,犬吠,外川駅 / 車内で販売",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi91.htm,http://www.choshi-dentetsu.jp/detail/news/34,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,いすみ鉄道,いすみ鉄道一日フリー乗車券(平日用),発売中,いすみ鉄道一日フリー乗車券(平日用),いすみ鉄道 ジョルダンモバイルチケット,いすみ鉄道 TEL:0470-82-2161,いすみ鉄道一日フリー乗車券(平日用) /,急行列車普通列車 指定自由 平日用－－○ ○：乗車可 ▲：指定券/急行券が必要 ×：乗車不可 －：対象無し /,急行列車は急行券が別途必要です。,"大人：1,200円／小人：600円 /",１日,通年,通年,"大多喜,大原,列車内乗務員 / ジョルダンモバイルチケット",,"いすみ鉄道一日フリー乗車券(平日用) || 関連情報 | いすみ鉄道 ジョルダンモバイルチケット || 問合わせ | いすみ鉄道 TEL:0470-82-2161 || フリー区間 | いすみ鉄道一日フリー乗車券(平日用) / || 利用可能設備 | 急行列車普通列車 指定自由 平日用－－○ ○：乗車可 ▲：指定券/急行券が必要 ×：乗車不可 －：対象無し / || 制限事項 | 急行列車は急行券が別途必要です。 || ねだん | 大人：1,200円／小人：600円 / || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 大多喜,大原,列車内乗務員 / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/isumi01.htm,https://isumirail.co.jp/tickets | https://ticket.jorudan.co.jp/isumirail/ja/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/isumi01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/isumi.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,いすみ鉄道,いすみ鉄道一日フリー乗車券(土休日用),発売中,いすみ鉄道一日フリー乗車券(土休日用),いすみ鉄道 ジョルダンモバイルチケット,いすみ鉄道 TEL:0470-82-2161,いすみ鉄道一日フリー乗車券(土休日用) /,急行列車普通列車 指定自由 土休日用▲○○ ○：乗車可 ▲：指定席券が必要 ×：乗車不可 －：対象無し /,急行列車指定席は指定席券が別途必要です。,"大人：1,500円／小人：750円 /",１日,土休日,土休日,"大多喜,大原,列車内乗務員 / ジョルダンモバイルチケット",,"いすみ鉄道一日フリー乗車券(土休日用) || 関連情報 | いすみ鉄道 ジョルダンモバイルチケット || 問合わせ | いすみ鉄道 TEL:0470-82-2161 || フリー区間 | いすみ鉄道一日フリー乗車券(土休日用) / || 利用可能設備 | 急行列車普通列車 指定自由 土休日用▲○○ ○：乗車可 ▲：指定席券が必要 ×：乗車不可 －：対象無し / || 制限事項 | 急行列車指定席は指定席券が別途必要です。 || ねだん | 大人：1,500円／小人：750円 / || 有効期間 | １日 || 発売期間 | 土休日 || 利用期間 | 土休日 || 発売箇所 | 大多喜,大原,列車内乗務員 / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/isumi02.htm,https://isumirail.co.jp/tickets | https://ticket.jorudan.co.jp/isumirail/ja/,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/isumi02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/isumi.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,いすみ鉄道,ないすみーとゅー iSumica,発売中,ないすみーとゅー iSumica,いすみ鉄道 まるごとわかしおMaaS,いすみ鉄道 TEL:0470-82-2161,ないすみーとゅー iSumica /,急行列車普通列車 指定自由 ▲○○ ○：乗車可 ▲：指定券/急行券が必要 ×：乗車不可 －：対象無し /,急行列車は急行券が別途必要です。,"大人：1,100円／小人：560円 /",１日,通年,通年,まるごとわかしおMaaS,,"ないすみーとゅー iSumica || 関連情報 | いすみ鉄道 まるごとわかしおMaaS || 問合わせ | いすみ鉄道 TEL:0470-82-2161 || フリー区間 | ないすみーとゅー iSumica / || 利用可能設備 | 急行列車普通列車 指定自由 ▲○○ ○：乗車可 ▲：指定券/急行券が必要 ×：乗車不可 －：対象無し / || 制限事項 | 急行列車は急行券が別途必要です。 || ねだん | 大人：1,100円／小人：560円 / || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | まるごとわかしおMaaS",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/isumi06.htm,https://isumirail.co.jp/blog/archives/8861 | https://maas-portal.com/marugotowakashio-maas/tickets/7395,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/isumi06.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,小湊鉄道,1日フリーきっぷ,発売中,１日フリー乗車券,小湊鉄道 ジョルダンモバイルチケット,小湊鉄道 TEL:0436-21-6771,/,,,"大人：2,000円／小人：1,000円",１日,通年,通年,"五井駅ホーム事務所,各駅自動券売機,車掌 / ジョルダンモバイルチケット",,"１日フリー乗車券 || 関連情報 | 小湊鉄道 ジョルダンモバイルチケット || 問合わせ | 小湊鉄道 TEL:0436-21-6771 || フリー区間 | / || 制限事項 || ねだん | 大人：2,000円／小人：1,000円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 五井駅ホーム事務所,各駅自動券売機,車掌 / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kominato01.htm,https://ticket.jorudan.co.jp/kominato/1d/ja/ | https://www.kominato.co.jp/ticket/deal/#one-day-free-pass,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kominato01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kominato01.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,小湊鉄道,上総鶴舞・高滝周遊乗車券,発売中,上総鶴舞・高滝周遊乗車券,小湊鉄道 ジョルダンモバイルチケット,小湊鉄道 TEL:0436-21-6771,上総鶴舞・高滝周遊乗車券 /,,,"大人：1,420円／小人：710円",１日,通年,通年,五井駅ホーム事務所，主要駅 / ジョルダンモバイルチケット,,"上総鶴舞・高滝周遊乗車券 || 関連情報 | 小湊鉄道 ジョルダンモバイルチケット || 問合わせ | 小湊鉄道 TEL:0436-21-6771 || フリー区間 | 上総鶴舞・高滝周遊乗車券 / || 制限事項 || ねだん | 大人：1,420円／小人：710円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 五井駅ホーム事務所，主要駅 / ジョルダンモバイルチケット",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kominato02.htm,https://ticket.jorudan.co.jp/kominato/kat-1d/ja/ | https://www.kominato.co.jp/ticket/deal/#tour-ticket,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kominato02.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
関東,2026-05-26,小湊鉄道,里山フリーきっぷ,発売中,里山フリーきっぷ,小湊鉄道,小湊鉄道 TEL:0436-21-6771,里山フリーきっぷ /,,房総里山トロッコ列車の指定席片道1回分込,"大人：1,400円／小人：1,000円",１日,通年,通年,"養老渓谷,里見,車掌 /",,"里山フリーきっぷ || 関連情報 | 小湊鉄道 || 問合わせ | 小湊鉄道 TEL:0436-21-6771 || フリー区間 | 里山フリーきっぷ / || 制限事項 | 房総里山トロッコ列車の指定席片道1回分込 || ねだん | 大人：1,400円／小人：1,000円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 養老渓谷,里見,車掌 /",https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kominato03.htm,https://www.kominato.co.jp/ticket/deal/#round-trip-ticket,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kominato03.gif,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kanto.htm,
