sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
65,tokai_65,HAMANAKO RAIL PASS,"HAMANAKO RAIL PASS || 関連情報 | 遠州鉄道 HAMAMATSU.COM ＭａａＳアプリ「ＥＭｏｔ」 || 問合わせ | 遠州鉄道 TEL:053-455-2255 || フリー区間 | / HAMANAKO RAIL PASS / / || 制限事項 | 空港直行バスe-wing「中部国際空港線」片道券付 || ねだん | 大人：4,900円／小人：2,450円 || 有効期間 | ３日 || 発売期間 | 発売休止中 / 通年 || 利用期間 | 通年 || 発売箇所 | ＭａａＳアプリ「ＥＭｏｔ」
限制事项: 空港直行バスe-wing「中部国際空港線」片道券付
相关信息: 遠州鉄道 HAMAMATSU.COM ＭａａＳアプリ「ＥＭｏｔ」
咨询: 遠州鉄道 TEL:053-455-2255","大人：4,900円／小人：2,450円",,,,,,,,,,３日,発売休止中 / 通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/entetu03.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/entetu03.htm | http://bus.entetsu.co.jp/ticket/coupon/railpass.html | https://www.emot.jp/service/detail/index_6.html | https://www.inhamamatsu.com/japanese/recommend/hamanako-rail-pass.php,ＭａａＳアプリ「ＥＭｏｔ」,,,,
66,tokai_66,HAMANAKO 2DAYS PASS,"HAMANAKO 2DAYS PASS || 関連情報 | 遠州鉄道 HAMAMATSU.COM ＭａａＳアプリ「ＥＭｏｔ」 || 問合わせ | 遠州鉄道 TEL:053-455-2255 || フリー区間 | / HAMANAKO 2DAYS PASS / / || 制限事項 || ねだん | 大人：3,360円／小人：1,680円 || 有効期間 | ２日 || 発売期間 | 発売休止中 / 通年 || 利用期間 | 通年 || 発売箇所 | ＭａａＳアプリ「ＥＭｏｔ」
相关信息: 遠州鉄道 HAMAMATSU.COM ＭａａＳアプリ「ＥＭｏｔ」
咨询: 遠州鉄道 TEL:053-455-2255","大人：3,360円／小人：1,680円",,,,,,,,,,２日,発売休止中 / 通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/entetu04.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/entetu04.htm | http://bus.entetsu.co.jp/ticket/coupon/railpass.html | https://www.emot-tickets.jp/detail-purchase?language=ja&masterBookId=15&set=true&site= | https://www.emot.jp/service/detail/index_7.html | https://www.inhamamatsu.com/japanese/recommend/hamanako-rail-pass-2.php,ＭａａＳアプリ「ＥＭｏｔ」,,,,
67,tokai_67,浜松まるっとパス,"浜松まるっとパス || 関連情報 | 浜松まるっとパス EMot || 問合わせ | 遠州鉄道・鉄道営業所 TEL:053-455-0221 || フリー区間 | / 浜松まるっとパス / / || 制限事項 || ねだん | 単体 / 6時間券 大人：1,200円／小人：600円 / 1日券 大人：1,800円／小人：900円 / 2日券 大人：2,800円／小人：1,400円 / || 有効期間 | 6時間券：利用開始より6時間 / １日券：1日 / 2日券：2日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | EMot
相关信息: 浜松まるっとパス EMot
咨询: 遠州鉄道・鉄道営業所 TEL:053-455-0221","単体 / 6時間券 大人：1,200円／小人：600円 / 1日券 大人：1,800円／小人：900円 / 2日券 大人：2,800円／小人：1,400円 /",,,,,,,,,,6時間券：利用開始より6時間 / １日券：1日 / 2日券：2日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/entetu71.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/entetu71.htm | https://www.emot.jp/service/detail/of_hamamatsu_marutto_pass_info.html | https://www.hama-pass.com/,EMot,,,,
68,tokai_68,浜松・浜名湖まるっとパス,"浜松・浜名湖まるっとパス || 関連情報 | 浜松まるっとパス EMot || 問合わせ | 遠州鉄道・鉄道営業所 TEL:053-455-0221 || フリー区間 | / 浜松・浜名湖まるっとパス / / || 制限事項 || ねだん | 単体 / 6時間券 大人：2,300円／小人：1,200円 / 1日券 大人：2,800円／小人：1,400円 / 2日券 大人：3,600円／小人：1,800円 / || 有効期間 | 6時間券：利用開始より6時間 / １日券：1日 / 2日券：2日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | EMot
相关信息: 浜松まるっとパス EMot
咨询: 遠州鉄道・鉄道営業所 TEL:053-455-0221","単体 / 6時間券 大人：2,300円／小人：1,200円 / 1日券 大人：2,800円／小人：1,400円 / 2日券 大人：3,600円／小人：1,800円 /",,,,,,,,,,6時間券：利用開始より6時間 / １日券：1日 / 2日券：2日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/entetu72.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/entetu72.htm | https://www.emot.jp/ | https://www.emot.jp/service/detail/of_hamamatsu_hamanako_marutto_pass_info.html | https://www.hama-pass.com/,EMot,,,,
69,tokai_69,エヴァンゲリオン共通1日フリーきっぷ 碇シンジVer(西ルート),"エヴァンゲリオン / 共通1日フリーきっぷ / 碇シンジVer(西ルート) || 関連情報 | 遠州鉄道 天竜浜名湖鉄道 || 問合わせ | 遠州鉄道・鉄道営業所 TEL:053-435-0221 / 天竜浜名湖鉄道・営業課 TEL:053-925-2276 || フリー区間 | / エヴァンゲリオン共通1日フリーきっぷ 碇シンジVer(西ルート) / / || 制限事項 || ねだん | 大人：1,600円 || 有効期間 | １日 || 発売期間 | 2025年4月20日～2026年2月28日 || 利用期間 | 2025年4月20日～2026年2月28日 || 発売箇所 | 遠州鉄道新浜松,第一通り,上島,浜北,西鹿島,鉄道営業所(西ヶ崎駅) 天竜浜名湖鉄道掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原
相关信息: 遠州鉄道 天竜浜名湖鉄道
咨询: 遠州鉄道・鉄道営業所 TEL:053-435-0221 / 天竜浜名湖鉄道・営業課 TEL:053-925-2276","大人：1,600円",,,,,,,,,,１日,2025年4月20日～2026年2月28日,,2025年4月20日～2026年2月28日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tenhama11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tenhama97.htm | https://www.entetsu.co.jp/tetsudou/2021e-goods/ | https://www.tenhama.co.jp/events/30308/,"遠州鉄道新浜松,第一通り,上島,浜北,西鹿島,鉄道営業所(西ヶ崎駅) 天竜浜名湖鉄道掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原",,,,
70,tokai_70,エヴァンゲリオン共通1日フリーきっぷ 渚カオルVer(東ルート),"エヴァンゲリオン共通1日フリーきっぷ / 渚カオルVer(東ルート) || 関連情報 | 遠州鉄道 天竜浜名湖鉄道 || 問合わせ | 遠州鉄道・鉄道営業所 TEL:053-435-0221 / 天竜浜名湖鉄道・営業課 TEL:053-925-2276 || フリー区間 | / エヴァンゲリオン共通1日フリーきっぷ 渚カオルVer(東ルート) / / || 制限事項 || ねだん | 大人：1,600円 || 有効期間 | １日 || 発売期間 | 2025年4月20日～2026年2月28日 || 利用期間 | 2025年4月20日～2026年2月28日 || 発売箇所 | 遠州鉄道新浜松,第一通り,上島,浜北,西鹿島,鉄道営業所(西ヶ崎駅) 天竜浜名湖鉄道掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原
相关信息: 遠州鉄道 天竜浜名湖鉄道
咨询: 遠州鉄道・鉄道営業所 TEL:053-435-0221 / 天竜浜名湖鉄道・営業課 TEL:053-925-2276","大人：1,600円",,,,,,,,,,１日,2025年4月20日～2026年2月28日,,2025年4月20日～2026年2月28日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tenhama12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tenhama98.htm | https://www.entetsu.co.jp/tetsudou/2021e-goods/ | https://www.tenhama.co.jp/events/30308/,"遠州鉄道新浜松,第一通り,上島,浜北,西鹿島,鉄道営業所(西ヶ崎駅) 天竜浜名湖鉄道掛川,遠州森,天竜二俣,西鹿島,金指,三ヶ日,新所原",,,,
71,tokai_71,渥美線１日フリー乗車券,"渥美線１日フリー乗車券 || 関連情報 | 豊橋鉄道 RYDE PASS ジョルダン || 問合わせ | 豊橋鉄道 TEL:0532-53-2135 || フリー区間 | / 渥美線１日フリー乗車券 / / || 制限事項 || ねだん | 大人：1,100円／小人：550円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 新豊橋,南栄,高師,大清水,三河田原 / CentX RYDE PASS ジョルダン my route
相关信息: 豊橋鉄道 RYDE PASS ジョルダン
咨询: 豊橋鉄道 TEL:0532-53-2135","大人：1,100円／小人：550円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/toyohasi02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu01.htm | http://www.toyotetsu.com/atsumisen/otoku.html | https://pass.ryde-go.com/products/KVM8LPZS2RPN | https://ticket.jorudan.co.jp/toyotetsu/atsumi/ja/ | https://www.meitetsu.co.jp/centx/info/?_ga=2.235824136.886407492.1650441221-724824553.1627285482 | https://www.myroute.fun/,"新豊橋,南栄,高師,大清水,三河田原 / CentX RYDE PASS ジョルダン my route",,,,
72,tokai_72,1DAY FREE PASS,"1DAY FREE PASS || 関連情報 | 豊橋鉄道 RYDE PASS ジョルダン || 問合わせ | 豊橋鉄道 TEL:0532-61-5771 || フリー区間 | / 1DAY FREE PASS / / || 制限事項 || ねだん | 大人：550円／小人：280円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 駅前停留所、市内線営業所 / CentX RYDE PASS ジョルダン my route
相关信息: 豊橋鉄道 RYDE PASS ジョルダン
咨询: 豊橋鉄道 TEL:0532-61-5771",大人：550円／小人：280円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/toyohasi01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu02.htm | https://pass.ryde-go.com/products/617894ZS0R0L | https://ticket.jorudan.co.jp/toyotetsu/city/ja/ | https://www.meitetsu.co.jp/centx/info/?_ga=2.235824136.886407492.1650441221-724824553.1627285482 | https://www.myroute.fun/ | https://www.toyotetsu.com/atsumisen/otoku.html,駅前停留所、市内線営業所 / CentX RYDE PASS ジョルダン my route,,,,
73,tokai_73,いこまい豊橋 電車・バス1日フリー乗車券,"いこまい豊橋 電車・バス1日フリー乗車券 || 関連情報 | 豊橋鉄道 RYDE PASS ジョルダン || 問合わせ | 豊橋鉄道鉄道部 TEL:0532-53-2136 || フリー区間 | / いこまい豊橋 電車・バス1日フリー乗車券 / / || 制限事項 || ねだん | 大人：1,100円／小人：550円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | 新豊橋,南栄,高師,大清水,三河田原 / CentX RYDE PASS ジョルダン my route
相关信息: 豊橋鉄道 RYDE PASS ジョルダン
咨询: 豊橋鉄道鉄道部 TEL:0532-53-2136","大人：1,100円／小人：550円",,,,,,,,,,１日,発売中,,発売中,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu91.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu03.htm | https://pass.ryde-go.com/products/PDV3DYDS2G3X | https://ticket.jorudan.co.jp/toyotetsu/city/ja/ | https://www.meitetsu.co.jp/centx/info/ | https://www.myroute.fun/ | https://www.toyotetsu.com/atsumisen/otoku.html,"新豊橋,南栄,高師,大清水,三河田原 / CentX RYDE PASS ジョルダン my route",,,,
74,tokai_74,渥美半島サイクルきっぷ,"渥美半島サイクルきっぷ || 関連情報 | 豊橋鉄道 || 問合わせ | 豊橋鉄道 TEL: || フリー区間 | / 渥美半島サイクルきっぷ / / || 制限事項 || ねだん | 大人：1,200円／小人：650円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 発売中 || 発売箇所 | CentX RYDE PASS ジョルダン my route
相关信息: 豊橋鉄道
咨询: 豊橋鉄道 TEL:","大人：1,200円／小人：650円",,,,,,,,,,１日,発売中,,発売中,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu04.htm | https://pass.ryde-go.com/products/V9ERN25SP587 | https://ticket.jorudan.co.jp/toyotetsu/atsumi/ja/ | https://www.meitetsu.co.jp/centx/info/ | https://www.myroute.fun/ | https://www.toyotetsu.com/atsumisen/otoku.html,CentX RYDE PASS ジョルダン my route,,,,
75,tokai_75,伊良湖１ＤＡＹフリーきっぷ,"伊良湖１ＤＡＹフリーきっぷ || 関連情報 | 豊橋鉄道 || 問合わせ | 豊橋鉄道・鉄道部 TEL:0532-53-2136 || フリー区間 | / 伊良湖１ＤＡＹフリーきっぷ / / || 制限事項 || ねだん | 大人：2,100円／小人：1,050円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ・渥美線主要駅(新豊橋,南栄,高師,大清水,三河田原) / ・豊橋駅バスセンター / ・豊鉄バス渥美営業所 / ・CentX ・RYDE PASS
相关信息: 豊橋鉄道
咨询: 豊橋鉄道・鉄道部 TEL:0532-53-2136","大人：2,100円／小人：1,050円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu05.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu05.htm | https://pass.ryde-go.com/products/L2D8YQGSZ5RE | https://www.meitetsu.co.jp/centx/info/ | https://www.toyotetsu.com/atsumisen/otoku.html,"・渥美線主要駅(新豊橋,南栄,高師,大清水,三河田原) / ・豊橋駅バスセンター / ・豊鉄バス渥美営業所 / ・CentX ・RYDE PASS",,,,
76,tokai_76,伊良湖２ＤＡＹフリーきっぷ,"伊良湖２ＤＡＹフリーきっぷ || 関連情報 | 豊橋鉄道 || 問合わせ | 豊橋鉄道・鉄道部 TEL:0532-53-2136 || フリー区間 | / 伊良湖２ＤＡＹフリーきっぷ / / || 制限事項 || ねだん | 大人：3,300円／小人：1,650円 || 有効期間 | １日 || 発売期間 | 2023年12月1日～ || 利用期間 | 2023年12月1日～ || 発売箇所 | ・渥美線主要駅(新豊橋,南栄,高師,大清水,三河田原) / ・豊橋駅バスセンター / ・豊鉄バス渥美営業所 / ・CentX ・RYDE PASS
相关信息: 豊橋鉄道
咨询: 豊橋鉄道・鉄道部 TEL:0532-53-2136","大人：3,300円／小人：1,650円",,,,,,,,,,１日,2023年12月1日～,,2023年12月1日～,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu05.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu06.htm | https://pass.ryde-go.com/products/ | https://www.meitetsu.co.jp/centx/info/ | https://www.toyotetsu.com/atsumisen/otoku.html,"・渥美線主要駅(新豊橋,南栄,高師,大清水,三河田原) / ・豊橋駅バスセンター / ・豊鉄バス渥美営業所 / ・CentX ・RYDE PASS",,,,
77,tokai_77,乗り物コロカ付き渥美線1dayフリーきっぷ,"乗り物コロカ付き渥美線1dayフリーきっぷ || 関連情報 | 豊橋鉄道 コロプラ || 問合わせ | 豊橋鉄道・新豊橋駅 TEL:0532-52-5108 || フリー区間 | / 乗り物コロカ付き渥美線1dayフリーきっぷ / / || 制限事項 || ねだん | 大人：1,700円 || 有効期間 | １日 || 発売期間 | 2014年4月1日～2027年3月31日 || 利用期間 | 2014年4月1日～2027年3月31日 || 発売箇所 | 新豊橋,南栄,高師,大清水,三河田原
相关信息: 豊橋鉄道 コロプラ
咨询: 豊橋鉄道・新豊橋駅 TEL:0532-52-5108","大人：1,700円",,,,,,,,,,１日,2014年4月1日～2027年3月31日,,2014年4月1日～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu92.htm | https://colopl.co.jp/service/other/coloca/transport/area03/norimono_toyotetsu/,"新豊橋,南栄,高師,大清水,三河田原",,,,
78,tokai_78,市内線開業100周年記念 平日昼間・土休日フリー乗車券セット,"市内線開業100周年記念 / 平日昼間・土休日フリー乗車券セット || 関連情報 | 第1弾：豊橋鉄道 / 第2弾：豊橋鉄道 / 第3弾：豊橋鉄道 / 第4弾：豊橋鉄道 || 問合わせ | 豊橋鉄道 TEL:0532-61-5771 || フリー区間 | / 市内線開業100周年記念 平日昼間・土休日フリー乗車券セット / / || 制限事項 || ねだん | 大人：1,000円(2枚セット) || 有効期間 | １日 || 発売期間 | 第1弾：2025年7月1日～2025年9月30日 / 第2弾：2025年10月1日～2025年12月31日 / 第3弾：2026年1月1日～2026年3月31日 / 第4弾：2026年4月1日～2026年6月30日 / || 利用期間 | 第1弾：2025年7月1日～2025年9月30日 / 第2弾：2025年10月1日～2025年12月31日 / 第3弾：2026年1月1日～2026年3月31日 / 第4弾：2026年4月1日～2026年6月30日 / の平日9時～16時台および土休日ダイヤの運行日 || 発売箇所 | 市内線営業所 / 渥美線有人駅(新豊橋,南栄,高師,大清水,三河田原)
相关信息: 第1弾：豊橋鉄道 / 第2弾：豊橋鉄道 / 第3弾：豊橋鉄道 / 第4弾：豊橋鉄道
咨询: 豊橋鉄道 TEL:0532-61-5771","大人：1,000円(2枚セット)",,,,,,,,,,１日,第1弾：2025年7月1日～2025年9月30日 / 第2弾：2025年10月1日～2025年12月31日 / 第3弾：2026年1月1日～2026年3月31日 / 第4弾：2026年4月1日～2026年6月30日 /,,第1弾：2025年7月1日～2025年9月30日 / 第2弾：2025年10月1日～2025年12月31日 / 第3弾：2026年1月1日～2026年3月31日 / 第4弾：2026年4月1日～2026年6月30日 / の平日9時～16時台および土休日ダイヤの運行日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu02.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu95.htm | http://www.toyotetsu.com/news/000637.html | https://www.toyotetsu.com/news/000597.html | https://www.toyotetsu.com/ufile/newsrelease/17_file.pdf | https://www.toyotetsu.com/ufile/newsrelease/8_file.pdf,"市内線営業所 / 渥美線有人駅(新豊橋,南栄,高師,大清水,三河田原)",,,,
79,tokai_79,豊鉄フェスタ1日フリー乗車券,"豊鉄フェスタ1日フリー乗車券 || 関連情報 | 豊橋鉄道 || 問合わせ | 豊橋鉄道・高師駅 TEL:0532-45-4927 / 市内線営業所 TEL:0532-61-5771 || フリー区間 | / 豊鉄フェスタ1日フリー乗車券 / / || 制限事項 || ねだん | 大人：1,500円 小人：750円 || 有効期間 | １日 || 発売期間 | 2025年11月14日～2025年11月29日 || 利用期間 | 2025年11月29日 || 発売箇所 | 新豊橋,南栄,高師,大清水,三河田原 / 市内線営業所 || 発売枚数
相关信息: 豊橋鉄道
咨询: 豊橋鉄道・高師駅 TEL:0532-45-4927 / 市内線営業所 TEL:0532-61-5771","大人：1,500円 小人：750円",,,,,,,,,,１日,2025年11月14日～2025年11月29日,,2025年11月29日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyotetu93.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyotetu94.htm | https://www.toyotetsu.com/news/000603.html,"新豊橋,南栄,高師,大清水,三河田原 / 市内線営業所",,,,
80,tokai_80,地下鉄全線24時間券,"地下鉄全線24時間券 || 関連情報 | 名古屋市交通局 || 問合わせ | 名古屋市交通局経営企画課 TEL:052-972-3859 || フリー区間 | / / || 制限事項 || ねだん | 大人：760円／小人：380円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 最初に自動改札機に投入した時から24時間以内 || 発売箇所 | 地下鉄全駅,交通局サービスセンター(名古屋,栄,金山)
相关信息: 名古屋市交通局
咨询: 名古屋市交通局経営企画課 TEL:052-972-3859",大人：760円／小人：380円,,,,,,,,,,１日,通年,,最初に自動改札機に投入した時から24時間以内,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/nagoya01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagoya.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya01.htm | https://www.kotsu.city.nagoya.jp/jp/pc/TICKET/TRP0000310.htm,"地下鉄全駅,交通局サービスセンター(名古屋,栄,金山)",,,,
81,tokai_81,バス・地下鉄全線一日乗車券,"バス・地下鉄全線一日乗車券 || 関連情報 | 名古屋市交通局 || 問合わせ | 名古屋市交通局 TEL:052-972-3816 || フリー区間 | / バス・地下鉄全線一日乗車券 / || 制限事項 || ねだん | 大人：870円／小人：430円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 地下鉄各駅、市バス営業所、案内所など
相关信息: 名古屋市交通局
咨询: 名古屋市交通局 TEL:052-972-3816",大人：870円／小人：430円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/nagoyasi02.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagoya12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya12.htm | http://www.kotsu.city.nagoya.jp/jp/pc/TICKET/TRP0000310.htm,地下鉄各駅、市バス営業所、案内所など,,,,
82,tokai_82,ドニチエコきっぷ,"ドニチエコきっぷ || 関連情報 | 名古屋市交通局 || 問合わせ | 名古屋市交通局経営企画課 TEL:052-972-3859 || フリー区間 | / ドニチエコきっぷ / || 制限事項 || ねだん | 大人：620円／小人：310円 || 有効期間 | １日 || 発売期間 | 利用当日 || 利用期間 | 土曜,日曜,祝日,毎月８日 || 発売箇所 | 地下鉄駅窓口,バス車内
相关信息: 名古屋市交通局
咨询: 名古屋市交通局経営企画課 TEL:052-972-3859",大人：620円／小人：310円,,,,,,,,,,１日,利用当日,,"土曜,日曜,祝日,毎月８日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/nagoya02-1.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/nagoyasi03.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagoya12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya02.htm | https://www.kotsu.city.nagoya.jp/jp/pc/TICKET/TRP0000310.htm,"地下鉄駅窓口,バス車内",,,,
83,tokai_83,名古屋まつり記念ドニチエコきっぷ,"第71回名古屋まつり記念 / ドニチエコきっぷ || 関連情報 | 名古屋市交通局 || 問合わせ | 名古屋市交通局乗客誘致推進室 TEL:052-972-3816 || フリー区間 | / 第71回名古屋まつり記念ドニチエコきっぷ / || 制限事項 || ねだん | 大人：620円 || 有効期間 | １日 || 発売期間 | 2025年10月4日～ 売切れ迄 || 利用期間 | 土,日,休日と毎月8日 || 発売箇所 | 地下鉄全駅,交通局サービスセンター(名古屋,栄,金山) || 発売数 | 10,000枚
其他详情: {""発売数"": ""10,000枚""}
相关信息: 名古屋市交通局
咨询: 名古屋市交通局乗客誘致推進室 TEL:052-972-3816",大人：620円,,,,,,,,,,１日,2025年10月4日～ 売切れ迄,,"土,日,休日と毎月8日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagoya12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya98.htm | https://www.kotsu.city.nagoya.jp/jp/pc/ENJOY/TRP0003787.htm | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya02.htm,"地下鉄全駅,交通局サービスセンター(名古屋,栄,金山)",,,,
84,tokai_84,名古屋ウィメンズマラソン2026 記念ドニチエコきっぷ,"「名古屋ウィメンズマラソン2026」 / 記念ドニチエコきっぷ || 関連情報 | 名古屋市交通局 || 問合わせ | 名古屋市交通局乗客誘致推進課事業係 TEL:052-972-3816 || フリー区間 | / 「名古屋ウィメンズマラソン2026」記念ドニチエコきっぷ / || 制限事項 || ねだん | 大人：620円 || 有効期間 | １日 || 発売期間 | 2026年2月7日～ 売り切れ次第終了 || 利用期間 | 土,日,休日と毎月8日 || 発売箇所 | 地下鉄全駅,交通局サービスセンター(名古屋,栄,金山) || 発売枚数 | 15,000枚
其他详情: {""発売枚数"": ""15,000枚""}
相关信息: 名古屋市交通局
咨询: 名古屋市交通局乗客誘致推進課事業係 TEL:052-972-3816",大人：620円,,,,,,,,,,１日,2026年2月7日～ 売り切れ次第終了,,"土,日,休日と毎月8日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagoya12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya89.htm | https://www.kotsu.city.nagoya.jp/jp/pc/ENJOY/TRP0005429.htm | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya02.htm,"地下鉄全駅,交通局サービスセンター(名古屋,栄,金山)",,,,
85,tokai_85,名古屋グランパスコラボ バス・地下鉄全線一日乗車券,"名古屋グランパスコラボ / バス・地下鉄全線一日乗車券 || 関連情報 | 名古屋市交通局 || 問合わせ | 名古屋市交通局乗客誘致推進課事業係 TEL:052-972-3816 || フリー区間 | / 名古屋グランパスコラボ バス・地下鉄全線一日乗車券 / || 制限事項 || ねだん | 大人：870円 || 有効期間 | １日 || 発売期間 | 2024年2月9日～2024年3月10日 / 売切れ次第終了 || 利用期間 | 通年 || 発売箇所 | 地下鉄全駅,交通局サービスセンター(名古屋,栄,金山) || 発売枚数 | 5,000枚
其他详情: {""発売枚数"": ""5,000枚""}
相关信息: 名古屋市交通局
咨询: 名古屋市交通局乗客誘致推進課事業係 TEL:052-972-3816",大人：870円,,,,,,,,,,１日,2024年2月9日～2024年3月10日 / 売切れ次第終了,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagoya12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya90.htm | https://www.kotsu.city.nagoya.jp/jp/pc/ENJOY/TRP0004600.htm | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya12.htm,"地下鉄全駅,交通局サービスセンター(名古屋,栄,金山)",,,,
86,tokai_86,中日ドラゴンズコラボ2026バス・地下鉄全線一日乗車券,"中日ドラゴンズコラボ2026 / バス・地下鉄全線一日乗車券 || 関連情報 | 名古屋市交通局 || 問合わせ | 名古屋市交通局乗客誘致推進課 TEL:052-972-3816 || フリー区間 | / 中日ドラゴンズコラボ2026 バス・地下鉄全線一日乗車券 / || 制限事項 || ねだん | 大人：870円 || 有効期間 | １日 || 発売期間 | 2025年4月20日～ 売切れ迄 || 利用期間 | 通年 || 発売箇所 | 地下鉄全駅,交通局サービスセンター(名古屋,栄,金山) || 発売枚数 | 20,000枚
其他详情: {""発売枚数"": ""20,000枚""}
相关信息: 名古屋市交通局
咨询: 名古屋市交通局乗客誘致推進課 TEL:052-972-3816",大人：870円,,,,,,,,,,１日,2025年4月20日～ 売切れ迄,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/nagoya12.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya87.htm | https://www.kotsu.city.nagoya.jp/rp/about/TRP0005486.htm | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/nagoya12.htm,"地下鉄全駅,交通局サービスセンター(名古屋,栄,金山)",,,,
