sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
66,kinki_66,嵐山・高雄ぐるっとパス,"嵐山・高雄ぐるっとパス || 関連情報 | 京福電気鉄道 西日本ジェイアールバス KANSAI MaaS || 問合わせ | 西日本ジェイアールバス：0570-00-2424 / 京福電気鉄道鉄道部 TEL:075-801-2511 || フリー区間 | 嵐山・高雄ぐるっとパス || 制限事項 || ねだん | 大人：1,000円／小人：500円 || 有効期間 | １日間 || 発売期間 | ～2027年3月30日 || 利用期間 | ～2027年3月31日 || 発売箇所 | 嵐電：四条大宮,嵐山,帷子ノ辻,北野白梅町 / 西日本JRバス：京都駅前バスチケットセンター / LINKTIVITY KANSAI MaaS
相关信息: 京福電気鉄道 西日本ジェイアールバス KANSAI MaaS
咨询: 西日本ジェイアールバス：0570-00-2424 / 京福電気鉄道鉄道部 TEL:075-801-2511","大人：1,000円／小人：500円",,,,,,,,,,１日間,～2027年3月30日,,～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/randen04.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/randen04.htm | https://app.kansai-maas.jp/tickets/KMJW101400 | https://ars-keifuku.triplabo.jp/activity/ja/LINKTIVITY-randenjrbus | https://www.keifuku.co.jp/cms/%e7%a7%8b%e3%81%ae%e5%b5%90%e5%b1%b1%e3%83%bb%e9%ab%98%e9%9b%84%e3%81%b8-%ef%bd%9e-%e8%a5%bf%e6%97%a5%e6%9c%ac%ef%bd%8a%ef%bd%92%e3%83%90%e3%82%b9%ef%bc%86%e5%b5%90%e9%9b%bb%e3%80%8c%e5%b5%90%e5%b1%b1/ | https://www.nishinihonjrbus.co.jp/news/detail/1785,"嵐電：四条大宮,嵐山,帷子ノ辻,北野白梅町 / 西日本JRバス：京都駅前バスチケットセンター / LINKTIVITY KANSAI MaaS",,,,
67,kinki_67,海の京都 天橋立・伊根フリーパス,"海の京都 天橋立・伊根フリーパス || 関連情報 | 京都丹後鉄道 丹後海陸交通（一日券） 丹後海陸交通(二日券) || 問合わせ | WILLER PR事務局 TEL:03-5572-6068 || フリー区間 | 海の京都 天橋立・伊根フリーパス || 利用可能設備 | 特急快速・普通 グリーン車普通車指定普通車自由ライナー丹後あかまつ自由 ▲▲○▲▲○ ○：乗車可 ▲：乗車券のみ有効 / || 制限事項 | 天橋立傘松公園のケーブルカー・リフトは往復 || ねだん | 1日間 大人：3,550円／小人：1,780円 / 2日間 大人：4,550円／小人：2,280円 / || 有効期間 | １日間/２日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 京都丹後鉄道：福知山,西舞鶴,宮津,天橋立,峰山,網野,木津温泉,豊岡 / 丹後海陸交通：宮津案内所,天橋立観光船のりば / インターネット： / １日券：Willer Travel / ２日券：Willer Travel
限制事项: 天橋立傘松公園のケーブルカー・リフトは往復
相关信息: 京都丹後鉄道 丹後海陸交通（一日券） 丹後海陸交通(二日券)
咨询: WILLER PR事務局 TEL:03-5572-6068","1日間 大人：3,550円／小人：1,780円 / 2日間 大人：4,550円／小人：2,280円 /",,,,,,,,,,１日間/２日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tantetsu70.gif,,特急快速・普通 グリーン車普通車指定普通車自由ライナー丹後あかまつ自由 ▲▲○▲▲○ ○：乗車可 ▲：乗車券のみ有効 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tantetsu70.htm | http://travel.willer.co.jp/st/3/ja/pc/tour/package/?mcid=37995 | http://travel.willer.co.jp/st/3/ja/pc/tour/package/?mcid=37996 | https://trains.willer.co.jp/planned_ticket/ | https://www.tankai.jp/tourist_tickets/#uminokyoto1day | https://www.tankai.jp/tourist_tickets/#uminokyoto2days,"京都丹後鉄道：福知山,西舞鶴,宮津,天橋立,峰山,網野,木津温泉,豊岡 / 丹後海陸交通：宮津案内所,天橋立観光船のりば / インターネット： / １日券：Willer Travel / ２日券：Willer Travel",,,,
68,kinki_68,京都丹後鉄道ワンデーパス,"京都丹後鉄道ワンデーパス || 関連情報 | 京都丹後鉄道 KANSAI MaaS || 問合わせ | WILLER TRAVEL お問い合わせ窓口（ナビダイヤル） TEL:0570-666-447 || フリー区間 | 京都丹後鉄道ワンデーパス || 制限事項 | 普通列車・快速列車・通勤ライナー・特急列車普通車指定席および自由席に乗車可4/25～5/10,8/10～8/20,12/20～翌1/15は利用不可。 || ねだん | 通常 大人：2,500円／小人：1,250円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 / || 発売箇所 | 福知山,大江,西舞鶴,丹後由良,栗田,宮津,天橋立,与謝野,京丹後大宮, 網野,夕日ヶ浦木津温泉,小天橋,久美浜,豊岡 / WILLER KANSAI MaaS
限制事项: 普通列車・快速列車・通勤ライナー・特急列車普通車指定席および自由席に乗車可4/25～5/10,8/10～8/20,12/20～翌1/15は利用不可。
相关信息: 京都丹後鉄道 KANSAI MaaS
咨询: WILLER TRAVEL お問い合わせ窓口（ナビダイヤル） TEL:0570-666-447","通常 大人：2,500円／小人：1,250円",,,,,,,,,,１日間,通年,,通年 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kitakinkitango.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tantetsu11.htm | https://app.kansai-maas.jp/tickets/KMJW307000 | https://trains.willer.co.jp/planned_ticket/ | https://travel.willer.co.jp/st/3/ja/pc/tour/package/?mcid=50513,"福知山,大江,西舞鶴,丹後由良,栗田,宮津,天橋立,与謝野,京丹後大宮, 網野,夕日ヶ浦木津温泉,小天橋,久美浜,豊岡 / WILLER KANSAI MaaS",,,,
69,kinki_69,幸福パス,"幸福パス || 関連情報 | 京都丹後鉄道 京都交通 全但バス 丹後海陸交通 || 問合わせ | WILLER TRAVEL お問い合わせ窓口（ナビダイヤル） TEL:0570-666-447 || フリー区間 | 幸福パス || 利用可能設備 | 特急快速・普通 グリーン車普通車指定普通車自由ライナー丹後あかまつ自由 ▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 / || 制限事項 | 京丹後鉄道：普通列車,快速列車の自由席に乗車可 / 特急は別途特急券が必要京都交通：高速バス乗車不可 全但バス：特急バス、豊岡市コバス・コミュニティバスは乗車不可 丹後海陸交通：高速バス、登山バス、コミュニティバスを除く || ねだん | 大人：5,800円 小人：2,900円 || 有効期間 | ３日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 京丹後鉄道 / 福知山,大江,西舞鶴,宮津,天橋立,与謝野,京丹後大宮,峰山,網野,夕日ヶ浦木津温泉,小天橋,久美浜,豊岡 / インターネット / 京都交通 / 福知山駅前案内所,西舞鶴駅案内所,東舞鶴チケットカウンター / 全但バス / 城崎温泉ツーリストインフォメーションSOZORO, 城崎営業所,豊岡営業所,豊岡駅前出張所,出石出張所 / 丹後海陸交通 / 本社営業所,宮津案内所,天橋立観光船のりば
限制事项: 京丹後鉄道：普通列車,快速列車の自由席に乗車可 / 特急は別途特急券が必要京都交通：高速バス乗車不可 全但バス：特急バス、豊岡市コバス・コミュニティバスは乗車不可 丹後海陸交通：高速バス、登山バス、コミュニティバスを除く
相关信息: 京都丹後鉄道 京都交通 全但バス 丹後海陸交通
咨询: WILLER TRAVEL お問い合わせ窓口（ナビダイヤル） TEL:0570-666-447","大人：5,800円 小人：2,900円",,,,,,,,,,３日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tantetsu61.gif,,特急快速・普通 グリーン車普通車指定普通車自由ライナー丹後あかまつ自由 ▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tantetsu61.htm | https://trains.willer.co.jp/planned_ticket/ | https://travel.willer.co.jp/st/3/ja/pc/tour/package/?mcid=38779,"京丹後鉄道 / 福知山,大江,西舞鶴,宮津,天橋立,与謝野,京丹後大宮,峰山,網野,夕日ヶ浦木津温泉,小天橋,久美浜,豊岡 / インターネット / 京都交通 / 福知山駅前案内所,西舞鶴駅案内所,東舞鶴チケットカウンター / 全但バス / 城崎温泉ツーリストインフォメーションSOZORO, 城崎営業所,豊岡営業所,豊岡駅前出張所,出石出張所 / 丹後海陸交通 / 本社営業所,宮津案内所,天橋立観光船のりば",,,,
70,kinki_70,家族お出かけきっぷ,"家族お出かけきっぷ || 関連情報 | 京丹後鉄道 || 問合わせ | 京丹後鉄道 TEL: || フリー区間 | 家族お出かけきっぷ || 制限事項 | 大人と小人が同一行程での利用に限る特急列車に乗車の際は別途、特急券が必要 || ねだん | 通常 大人：1,850円 / インターネット割引 大人：1,650円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 土・日・祝日 || 発売箇所 | 福知山,大江,西舞鶴,宮津,天橋立,与謝野,京丹後大宮,峰山,網野,夕日ヶ浦木津温泉,小天橋,久美浜,豊岡 / インターネット
限制事项: 大人と小人が同一行程での利用に限る特急列車に乗車の際は別途、特急券が必要
相关信息: 京丹後鉄道
咨询: 京丹後鉄道 TEL:","通常 大人：1,850円 / インターネット割引 大人：1,650円",,,,,,,,,,１日間,通年,,土・日・祝日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kitakinkitango.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tantetsu02.htm | http://travel.willer.co.jp/st/3/ja/pc/tour/package/?mcid=37998 | https://trains.willer.co.jp/planned_ticket/,"福知山,大江,西舞鶴,宮津,天橋立,与謝野,京丹後大宮,峰山,網野,夕日ヶ浦木津温泉,小天橋,久美浜,豊岡 / インターネット",,,,
71,kinki_71,JR西日本×京都丹後鉄道 北近畿おでかけパス,"JR西日本×京都丹後鉄道 / 北近畿おでかけパス || 関連情報 | ＪＲ西日本 || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | JR西日本×京都丹後鉄道 北近畿おでかけパス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ××▲▲▲▲▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：4,800円／小人：2,400円 || 有効期間 | ３日間 || 発売期間 | 2025年4月1日～2026年3月29日 || 利用期間 | 2025年4月1日～2026年3月31日 || 発売箇所 | KANSAI MaaS
相关信息: ＪＲ西日本
咨询: ＪＲ西日本 TEL:","大人：4,800円／小人：2,400円",,,,,,,,,,３日間,2025年4月1日～2026年3月29日,,2025年4月1日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest156.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ××▲▲▲▲▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest156.htm | https://app.kansai-maas.jp/tickets/KMJW103100 | https://tickets.jr-odekake.net/shohindb/view/consumer/tokutoku/detail.html?shnId=125000161,KANSAI MaaS,,,,
72,kinki_72,海の京都 天橋立・伊根フリーパス,"海の京都 天橋立・伊根フリーパス || 関連情報 | 京都丹後鉄道 丹後海陸交通（一日券） 丹後海陸交通(二日券) || 問合わせ | WILLER PR事務局 TEL:03-5572-6068 || フリー区間 | 海の京都 天橋立・伊根フリーパス || 利用可能設備 | 特急快速・普通 グリーン車普通車指定普通車自由ライナー丹後あかまつ自由 ▲▲○▲▲○ ○：乗車可 ▲：乗車券のみ有効 / || 制限事項 | 天橋立傘松公園のケーブルカー・リフトは往復 || ねだん | 1日間 大人：3,550円／小人：1,780円 / 2日間 大人：4,550円／小人：2,280円 / || 有効期間 | １日間/２日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 京都丹後鉄道：福知山,西舞鶴,宮津,天橋立,峰山,網野,木津温泉,豊岡 / 丹後海陸交通：宮津案内所,天橋立観光船のりば / インターネット： / １日券：Willer Travel / ２日券：Willer Travel
限制事项: 天橋立傘松公園のケーブルカー・リフトは往復
相关信息: 京都丹後鉄道 丹後海陸交通（一日券） 丹後海陸交通(二日券)
咨询: WILLER PR事務局 TEL:03-5572-6068","1日間 大人：3,550円／小人：1,780円 / 2日間 大人：4,550円／小人：2,280円 /",,,,,,,,,,１日間/２日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tantetsu70.gif,,特急快速・普通 グリーン車普通車指定普通車自由ライナー丹後あかまつ自由 ▲▲○▲▲○ ○：乗車可 ▲：乗車券のみ有効 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tantetsu70.htm | http://travel.willer.co.jp/st/3/ja/pc/tour/package/?mcid=37995 | http://travel.willer.co.jp/st/3/ja/pc/tour/package/?mcid=37996 | https://trains.willer.co.jp/planned_ticket/ | https://www.tankai.jp/tourist_tickets/#uminokyoto1day | https://www.tankai.jp/tourist_tickets/#uminokyoto2days,"京都丹後鉄道：福知山,西舞鶴,宮津,天橋立,峰山,網野,木津温泉,豊岡 / 丹後海陸交通：宮津案内所,天橋立観光船のりば / インターネット： / １日券：Willer Travel / ２日券：Willer Travel",,,,
73,kinki_73,丹後天橋立伊根フリー,"丹後天橋立伊根フリー || 関連情報 | 丹後海陸交通 RYDE PASS || 問合わせ | 丹後海陸交通 宮津案内所・宮津桟橋 TEL:0772-22-3231 || フリー区間 | 丹後天橋立伊根フリー || 制限事項 || ねだん | 窓口：大人：2,600円 小人：1,300円 / RYDE PASS：大人：2,500円 小人：1,250円 / || 有効期間 | ２日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | / 丹後海陸交通：天橋立桟橋,一の宮桟橋,成相営業所 府中駅,バス営業所 本社窓口 / RYDE PASS
相关信息: 丹後海陸交通 RYDE PASS
咨询: 丹後海陸交通 宮津案内所・宮津桟橋 TEL:0772-22-3231","窓口：大人：2,600円 小人：1,300円 / RYDE PASS：大人：2,500円 小人：1,250円 /",,,,,,,,,,２日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tankai11.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tankai11.htm | https://pass.ryde-go.com/products/0P231MDSYQ8X | https://www.tankai.jp/tourist_tickets/#tangoamainefree,"/ 丹後海陸交通：天橋立桟橋,一の宮桟橋,成相営業所 府中駅,バス営業所 本社窓口 / RYDE PASS",,,,
74,kinki_74,神戸街めぐり1dayクーポン,"神戸街めぐり1dayクーポン || 関連情報 | 神戸公式観光サイト / 神戸市交通局 神戸高速鉄道 神戸新交通 阪急電鉄 阪神電気鉄道 山陽電気鉄道 近畿日本鉄道 || 問合わせ | スルッとKANSAI協議会事務局：06-6258-3636 || フリー区間 | 【神戸エリア版】 神戸街めぐり1dayクーポン 阪急拡大版【神戸エリア版】＋阪急電鉄全線 阪神拡大版【神戸エリア版】＋阪神電車全線 山陽拡大版①【神戸エリア版】＋山陽電気鉄道(西代～明石) 山陽拡大版②【神戸エリア版】＋山陽電気鉄道全線 近鉄拡大版①【神戸エリア版】＋阪神電車全線＋近鉄大阪府内の路線(道明寺線,けいはんな線,ケーブルを除く) 近鉄拡大版②【神戸エリア版】＋阪神電車全線 / ＋近鉄大阪府・奈良県内の路線 / (けいはんな線[長田～新石切間],道明寺線,田原本線,吉野線の市尾以南(ケーブル,ロープウェイを除く) || 制限事項 || ねだん | 神戸エリア版大人：1,500円 阪急拡大版大人：2,300円 阪神拡大版大人：2,150円 山陽拡大版①大人：2,100円 山陽拡大版②大人：2,700円 近鉄拡大版①大人：2,800円 近鉄拡大版②大人：3,200円 || 有効期間 | １日 || 発売期間 | 2026年4月1日～2027年3月31日 || 利用期間 | 2026年4月1日～2027年3月31日 || 発売箇所 | 乗車券名発売箇所 基本フリー版スルッとQRtto 阪急拡大版スルッとQRtto 阪神拡大版スルッとQRtto 山陽拡大版①スルッとQRtto 山陽拡大版②スルッとQRtto 近鉄拡大版①スルッとQRtto 近鉄拡大版②スルッとQRtto
相关信息: 神戸公式観光サイト / 神戸市交通局 神戸高速鉄道 神戸新交通 阪急電鉄 阪神電気鉄道 山陽電気鉄道 近畿日本鉄道
咨询: スルッとKANSAI協議会事務局：06-6258-3636","神戸エリア版大人：1,500円 阪急拡大版大人：2,300円 阪神拡大版大人：2,150円 山陽拡大版①大人：2,100円 山陽拡大版②大人：2,700円 近鉄拡大版①大人：2,800円 近鉄拡大版②大人：3,200円",,,,,,,,,,１日,2026年4月1日～2027年3月31日,,2026年4月1日～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/surukan07.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/surukan07.htm | http://www.kintetsu.co.jp/senden/Railway/Ticket/kobe1day/index.html | http://www.sanyo-railway.co.jp/railway/untin/ticket12.html | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=HK&item=SA_HK_260001 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=HS&item=SA_HS_000019 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=KT&item=SA_KT_260021 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=KT&item=SA_KT_260022 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=SC&item=SA_SC_000002 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=SY&item=SA_SY_001112 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=SY&item=SA_SY_001113 | https://kotsu.city.kobe.lg.jp/ensen-navi/bus-railway/machimeguri1day/ | https://rail.hanshin.co.jp/ticket/otoku/?mode=detail&seq=2 | https://www.feel-kobe.jp/tickets/machimeguri1day/ | https://www.hankyu.co.jp/ticket/otoku/014065.html | https://www.knt-liner.co.jp/ticketinfo/8563/,乗車券名発売箇所 基本フリー版スルッとQRtto 阪急拡大版スルッとQRtto 阪神拡大版スルッとQRtto 山陽拡大版①スルッとQRtto 山陽拡大版②スルッとQRtto 近鉄拡大版①スルッとQRtto 近鉄拡大版②スルッとQRtto,,,,
75,kinki_75,近鉄週末フリーパス,"近鉄週末フリーパス || 関連情報 | 近畿日本鉄道 || 問合わせ | 近畿日本鉄道・旅客案内テレフォンセンター / TEL:06-6771-3105/052-561-1604 || フリー区間 | 近鉄週末フリーパス || 制限事項 | 特急利用時は別途特急券が必要。乗車開始日当日の発売はできません。 || ねだん | 大人：5,000円 小人：2,500円 || 有効期間 | ３日間 || 発売期間 | 通年（～乗車前日までの発売） || 利用期間 | 金土日もしくは土日月 || 発売箇所 | 近鉄主要駅(特急券うりばのある駅) / 特急券等自動発売機MT型 / 近畿日本ツーリスト主要支店,営業所 / インターネット通信販売
限制事项: 特急利用時は別途特急券が必要。乗車開始日当日の発売はできません。
相关信息: 近畿日本鉄道
咨询: 近畿日本鉄道・旅客案内テレフォンセンター / TEL:06-6771-3105/052-561-1604","大人：5,000円 小人：2,500円",,,,,,,,,,３日間,通年（～乗車前日までの発売）,,金土日もしくは土日月,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kintetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kintetu03.htm | http://www.kintetsu.co.jp/senden/Railway/Ticket/weekend_free/index.html | https://hplink.we-can.co.jp/hplink/PR_CHK_DOMAIN?HV_USER_CODE=KINTETSU&HV_TOUR_CD=KIK028&HV_PTN_NO=B&HV_PTN_EDA=006&HV_S_DEP_FROM=&HV_S_DEP_TO=&HV_OPENER_URL=,"近鉄主要駅(特急券うりばのある駅) / 特急券等自動発売機MT型 / 近畿日本ツーリスト主要支店,営業所 / インターネット通信販売",,,,
76,kinki_76,高野山おでかけきっぷ,"高野山おでかけきっぷ || 関連情報 | 南海電気鉄道 阪急電鉄 大阪市高速電気軌道 阪神電気鉄道 山陽電気鉄道 北大阪急行電鉄 || 問合わせ || フリー区間 | 高野山おでかけきっぷ 発売社局有効区間 阪急電鉄共通フリー区間(上図) / 全線(神戸高速線を除く) / 大阪メトロ全線 大阪メトロ共通フリー区間(上図) / 大阪メトロ・大阪シティバス全線 近畿日本鉄道共通フリー区間(上図) / 大阪府,京都府,奈良県内の近鉄線全線 山陽電気鉄道 / (明石以東)共通フリー区間(上図) / 山陽電気鉄道：明石～西代間 / 神戸高速鉄道：西代～阪神元町 / 阪神電気鉄道全線 山陽電気鉄道 / 山陽版(全線)共通フリー区間(上図) / 山陽電気鉄道全線 / 神戸高速鉄道：西代～阪神元町 / 阪神電気鉄道全線 北大阪急行電鉄共通フリー区間(上図) / 北大阪急行全線 / 大阪メトロ全線 大阪高速鉄道共通フリー区間(上図) / 大阪モノレール全線 / 北大阪急行全線 / 大阪メトロ全線 神戸高速鉄道共通フリー区間(上図) / 神戸高速鉄道全線 / 阪神電気鉄道全線 || 制限事項 | 大人券のみの設定 南海・高野線で特急「こうや」を利用する際は別途特急券が必要 || ねだん | 発売社局発売額発売社局発売額 阪急電鉄4,400円阪神電気鉄道4,300円 神戸高速鉄道4,350円大阪メトロ4,300円 山陽版(全線)4,950円山陽版(明石以東)4,650円 京阪版4,500円近鉄版4,600円 北大阪急行電鉄4,400円 || 有効期間 | １日間 || 発売期間 | 2026年4月1日～2026年11月30日 || 利用期間 | 2026年4月1日～2026年11月30日 || 発売箇所 | 阪急電鉄スルッとQRtto 阪神電気鉄道スルッとQRtto 神戸高速鉄道スルッとQRtto 大阪メトロスルッとQRtto 山陽電気鉄道 / 山陽版(明石以東)スルッとQRtto 山陽電気鉄道 / 山陽版(全線)スルッとQRtto 北大阪急行電鉄スルッとQRtto / 京阪電気鉄道スルッとQRtto 近畿日本鉄道スルッとQRtto /
限制事项: 大人券のみの設定 南海・高野線で特急「こうや」を利用する際は別途特急券が必要
相关信息: 南海電気鉄道 阪急電鉄 大阪市高速電気軌道 阪神電気鉄道 山陽電気鉄道 北大阪急行電鉄","発売社局発売額発売社局発売額 阪急電鉄4,400円阪神電気鉄道4,300円 神戸高速鉄道4,350円大阪メトロ4,300円 山陽版(全線)4,950円山陽版(明石以東)4,650円 京阪版4,500円近鉄版4,600円 北大阪急行電鉄4,400円",,,,,,,,,,１日間,2026年4月1日～2026年11月30日,,2026年4月1日～2026年11月30日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/koyasan.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/koyasan.htm | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000006 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000007 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000008 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000009 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000010 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000011 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000012 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000013 | https://app.surutto-qrtto.com/tabs/home/merchandises/select-ticket?agency-id=NK&item=SA_NK_000014 | https://subway.osakametro.co.jp/guide/fare/category_digital_tickets/digital_tickets/digital_joshaken.php#kouyasan | https://www.hankyu.co.jp/ticket/otoku/013814.html | https://www.hanshin.co.jp/ticket/otoku/#koyasan | https://www.kita-kyu.co.jp/train/ticket/value/#plan_digital | https://www.nankai.co.jp/traffic/digital/koyasan_odekake.html | https://www.sanyo-railway.co.jp/railway/untin/ticket11.html,阪急電鉄スルッとQRtto 阪神電気鉄道スルッとQRtto 神戸高速鉄道スルッとQRtto 大阪メトロスルッとQRtto 山陽電気鉄道 / 山陽版(明石以東)スルッとQRtto 山陽電気鉄道 / 山陽版(全線)スルッとQRtto 北大阪急行電鉄スルッとQRtto / 京阪電気鉄道スルッとQRtto 近畿日本鉄道スルッとQRtto /,,,,
77,kinki_77,ONE KANSAI 奈良デジタル周遊フリーパス,"ONE KANSAI / 奈良デジタル周遊フリーパス || 関連情報 | KANSAI MaaS ＪＲ西日本 / || 問合わせ | ＪＲ西日本： || フリー区間 | ONE KANSAI 奈良デジタル周遊フリーパス || 利用可能設備 | 東海道新幹線山陽新幹線北陸新幹線在来線特急・急行 *1快速・普通 グリーン車普通車指定普通車自由グランクラスグリーン車普通車指定普通車自由寝台車グリーン車普通車指定普通車自由立席グリーン車指定グリーン車自由ライナー指定自由 ×××××××××▲▲▲▲×××▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / *1：「サンライズ瀬戸」「サンライズ出雲」「WEST EXPRESS 銀河」「はなあかり」は全設備不可 || 制限事項 | 継続乗車は、午前０時を過ぎて最初に停車する駅まで有効。電車特定区間内では最終列車まで有効。 || ねだん | 大人：3,600円 / || 有効期間 | 2日間 || 発売期間 | 2026年3月20日～2027年3月30日 / || 利用期間 | 2026年4月1日～2027年3月31日 / || 発売箇所 | 「KANSAI MaaS」
限制事项: 継続乗車は、午前０時を過ぎて最初に停車する駅まで有効。電車特定区間内では最終列車まで有効。
相关信息: KANSAI MaaS ＪＲ西日本 /
咨询: ＪＲ西日本：","大人：3,600円 /",,,,,,,,,,2日間,2026年3月20日～2027年3月30日 /,,2026年4月1日～2027年3月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest165.gif,,東海道新幹線山陽新幹線北陸新幹線在来線特急・急行 *1快速・普通 グリーン車普通車指定普通車自由グランクラスグリーン車普通車指定普通車自由寝台車グリーン車普通車指定普通車自由立席グリーン車指定グリーン車自由ライナー指定自由 ×××××××××▲▲▲▲×××▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / *1：「サンライズ瀬戸」「サンライズ出雲」「WEST EXPRESS 銀河」「はなあかり」は全設備不可,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest154.htm | https://app.kansai-maas.jp/tickets/KMKT100500 | https://tickets.jr-odekake.net/shohindb/view/consumer/tokutoku/detail.html?shnId=126000087,「KANSAI MaaS」,,,,
78,kinki_78,きんてつ きっずぱす,"きんてつ きっずぱす || 関連情報 | 近畿日本鉄道 || 問合わせ | 近畿日本鉄道・旅客案内テレフォンセンター / TEL:050-3536-3957 || フリー区間 | きんてつ きっずぱす || 制限事項 | 特急利用時は別途特急券が必要。 || ねだん | 小人：100円 || 有効期間 | １日間 || 発売期間 | 2026年4月27日～2026年5月4日 / || 利用期間 | 2026年5月5日 / || 発売箇所 | 近鉄全線の特急券発売窓口 / 特急券等自動発売機
限制事项: 特急利用時は別途特急券が必要。
相关信息: 近畿日本鉄道
咨询: 近畿日本鉄道・旅客案内テレフォンセンター / TEL:050-3536-3957",小人：100円,,,,,,,,,,１日間,2026年4月27日～2026年5月4日 /,,2026年5月5日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kintetu01.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kintetu75.htm | https://www.kintetsu.co.jp/senden/Railway/Ticket/kintetsu_pass/,近鉄全線の特急券発売窓口 / 特急券等自動発売機,,,,
