sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
39,kanto_39,コロプラ1日フリー乗車券,"コロプラ1日フリー乗車券 || 関連情報 | ひたちなか海浜鉄道 コラプロ || 問合わせ | ひたちなか海浜鉄道・湊駅 TEL:029-262-2361 || フリー区間 | コロプラ1日フリー乗車券 || 制限事項 || ねだん | 大人：1,500円 || 有効期間 | １日 || 発売期間 | 2012年11月1日～2027年3月31日 || 利用期間 | 2012年11月1日～2027年3月31日 || 発売箇所 | 勝田,那珂湊
相关信息: ひたちなか海浜鉄道 コラプロ
咨询: ひたちなか海浜鉄道・湊駅 TEL:029-262-2361","大人：1,500円",,,,,,,,,,１日,2012年11月1日～2027年3月31日,,2012年11月1日～2027年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/minato.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/minatosen91.htm | http://www.hitachinaka-rail.co.jp/gain | https://colopl.co.jp/service/other/coloca/transport/area02/norimono_hitatinaka/,"勝田,那珂湊",,,,
40,kanto_40,竜鉄コロッケ★フリーきっぷ,"竜鉄コロッケ★フリーきっぷ || 関連情報 | 関東鉄道 || 問合わせ | 関東鉄道鉄道部業務課 TEL:029-822-3718 || フリー区間 | 竜鉄コロッケ★フリーきっぷ || 制限事項 || ねだん | 大人：600円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 竜ヶ崎
相关信息: 関東鉄道
咨询: 関東鉄道鉄道部業務課 TEL:029-822-3718",大人：600円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ryugasaki.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kantetu94.htm | https://www.kantetsu.co.jp/train/special-ticket#tix03,竜ヶ崎,,,,
41,kanto_41,常総線１日フリーきっぷ,"常総線１日フリーきっぷ || 関連情報 | 関東鉄道 || 問合わせ | 関東鉄道 TEL:0298-22-3718 || フリー区間 | 常総線１日フリーきっぷ || 制限事項 || ねだん | 大人：2,000円／小人：1,000円 / 大人１人に対して小人２人まで無料 || 有効期間 | １日 || 発売期間 | 通年 / 有効開始日の７日前から発売 || 利用期間 | 土曜・休日と11/13(茨城県民の日),12/29～1/3 / || 発売箇所 | 常総線の駅員配置駅と車内
相关信息: 関東鉄道
咨询: 関東鉄道 TEL:0298-22-3718","大人：2,000円／小人：1,000円 / 大人１人に対して小人２人まで無料",,,,,,,,,,１日,通年 / 有効開始日の７日前から発売,,"土曜・休日と11/13(茨城県民の日),12/29～1/3 /",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kantetu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kantetu01.htm | https://www.kantetsu.co.jp/train/special-ticket#tix01,常総線の駅員配置駅と車内,,,,
42,kanto_42,常総線・真岡鐵道共通一日自由きっぷ,"常総線・真岡鐵道線共通一日自由きっぷ || 関連情報 | 関東鉄道 真岡鐵道 || 問合わせ | 関東鉄道 TEL:0298-22-3718 || フリー区間 | 常総線・真岡鉄道線共通一日自由きっぷ || 制限事項 | 「ＳＬもおか号」を利用の際は別途整理券が必要です。 || ねだん | 大人：2,300円／小人：1,150円 || 有効期間 | １日 || 発売期間 | 通年 / 有効開始日の７日前から発売 || 利用期間 | 土曜・休日と4/1～5/31,7/1～8/31,11/1～1/31の毎日 || 発売箇所 | 関東鉄道：取手,戸頭,守谷,新守谷,水海道,下妻,下館 / 真岡鐵道：真岡,益子,茂木
限制事项: 「ＳＬもおか号」を利用の際は別途整理券が必要です。
相关信息: 関東鉄道 真岡鐵道
咨询: 関東鉄道 TEL:0298-22-3718","大人：2,300円／小人：1,150円",,,,,,,,,,１日,通年 / 有効開始日の７日前から発売,,"土曜・休日と4/1～5/31,7/1～8/31,11/1～1/31の毎日",,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/kantomoka.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/kantetu-mooka.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/kantetu02.htm | https://www.kantetsu.co.jp/train/special-ticket#tix06 | https://www.moka-railway.co.jp/fare/,"関東鉄道：取手,戸頭,守谷,新守谷,水海道,下妻,下館 / 真岡鐵道：真岡,益子,茂木",,,,
43,kanto_43,ＴＸ！１日乗り放題きっぷ,"ＴＸ！１日乗り放題きっぷ || 関連情報 | 首都圏新都市鉄道 || 問合わせ | 首都圏新都市鉄道： || フリー区間 | ＴＸ！１日乗り放題きっぷ || 制限事項 || ねだん | 大人：2,560円 小人：690円 || 有効期間 | １日 || 発売期間 | 2026年3月20日～2026年5月10日 / 2025年11月26日～2026年1月12日 / 2025年9月1日～2025年9月30日 / || 利用期間 | 利用当日 || 発売箇所 | 各駅自動券売機(初電～18:00),各駅案内カウンター
相关信息: 首都圏新都市鉄道
咨询: 首都圏新都市鉄道：","大人：2,560円 小人：690円",,,,,,,,,,１日,2026年3月20日～2026年5月10日 / 2025年11月26日～2026年1月12日 / 2025年9月1日～2025年9月30日 /,,利用当日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tukuba92.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tsukuba.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tukuba91.htm | https://www.mir.co.jp/assets_rti/pdf/%E3%80%90HP%E3%80%91%E3%80%8CTX%211%E6%97%A5%E4%B9%97%E3%82%8A%E6%94%BE%E9%A1%8C%E3%81%8D%E3%81%A3%E3%81%B7%E3%80%8D%E3%82%92%E7%99%BA%E5%A3%B2%E3%81%97%E3%81%BE%E3%81%99%21.pdf,"各駅自動券売機(初電～18:00),各駅案内カウンター",,,,
44,kanto_44,埼玉県民の日フリー乗車券,"埼玉県民の日フリー乗車券 / (首都圏新都市鉄道) || 関連情報 | 埼玉県 首都圏新都市鉄道 || 問合わせ | 首都圏新都市鉄道： || フリー区間 || 制限事項 || ねだん | 大人：2,420円 小人：690円 || 有効期間 | １日 || 発売期間 | 2025年11月14日 || 利用期間 | 2025年11月14日 || 発売箇所 | 八潮,三郷中央
相关信息: 埼玉県 首都圏新都市鉄道
咨询: 首都圏新都市鉄道：","大人：2,420円 小人：690円",,,,,,,,,,１日,2025年11月14日,,2025年11月14日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tsukuba.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tukuba92.htm | https://www.mir.co.jp/topics/2025/1114tx_1.html | https://www.pref.saitama.lg.jp/a0301/kenminnohi/kenminnohifreezyousyaken.html,"八潮,三郷中央",,,,
45,kanto_45,流鉄流山線一日フリー乗車券,"流鉄流山線一日フリー乗車券 || 関連情報 | 流鉄 || 問合わせ | 流鉄： || フリー区間 | 流鉄流山線一日フリー乗車券 || 制限事項 || ねだん | 大人：500円 小人：250円 || 有効期間 | １日 || 発売期間 | 利用当日 || 利用期間 | 通年 || 発売箇所 | 各駅
相关信息: 流鉄
咨询: 流鉄：",大人：500円 小人：250円,,,,,,,,,,１日,利用当日,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/ryutetsu01.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/ryutetsu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/ryutetsu.htm | http://www.ryutetsu.jp/oneday.html,各駅,,,,
46,kanto_46,１日フリーきっぷ,"１日フリーきっぷ / ２日フリーきっぷ / ３日フリーきっぷ / ４日フリーきっぷ / || 関連情報 | 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート || 問合わせ | 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211) || フリー区間 | 舞浜リゾートライン || 制限事項 || ねだん | 券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円 || 有効期間 | 各有効日数 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅自動販売機
相关信息: 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート
咨询: 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211)","券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円",,,,,,,,,,各有効日数,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/disny.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/disny.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/maihama01.htm | https://www.tokyodisneyresort.jp/tdr/resortline/fare.html | https://www.tokyodisneyresort.jp/tdr/resortline/ticket.html,各駅自動販売機,,,,
47,kanto_47,２日フリーきっぷ,"１日フリーきっぷ / ２日フリーきっぷ / ３日フリーきっぷ / ４日フリーきっぷ / || 関連情報 | 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート || 問合わせ | 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211) || フリー区間 | 舞浜リゾートライン || 制限事項 || ねだん | 券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円 || 有効期間 | 各有効日数 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅自動販売機
相关信息: 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート
咨询: 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211)","券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円",,,,,,,,,,各有効日数,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/disny.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/disny.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/maihama01.htm | https://www.tokyodisneyresort.jp/tdr/resortline/fare.html | https://www.tokyodisneyresort.jp/tdr/resortline/ticket.html,各駅自動販売機,,,,
48,kanto_48,３日フリーきっぷ,"１日フリーきっぷ / ２日フリーきっぷ / ３日フリーきっぷ / ４日フリーきっぷ / || 関連情報 | 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート || 問合わせ | 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211) || フリー区間 | 舞浜リゾートライン || 制限事項 || ねだん | 券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円 || 有効期間 | 各有効日数 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅自動販売機
相关信息: 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート
咨询: 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211)","券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円",,,,,,,,,,各有効日数,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/disny.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/disny.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/maihama01.htm | https://www.tokyodisneyresort.jp/tdr/resortline/fare.html | https://www.tokyodisneyresort.jp/tdr/resortline/ticket.html,各駅自動販売機,,,,
49,kanto_49,４日フリーきっぷ,"１日フリーきっぷ / ２日フリーきっぷ / ３日フリーきっぷ / ４日フリーきっぷ / || 関連情報 | 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート || 問合わせ | 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211) || フリー区間 | 舞浜リゾートライン || 制限事項 || ねだん | 券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円 || 有効期間 | 各有効日数 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 各駅自動販売機
相关信息: 東京ディズニーリゾート / 期間限定デザイン：東京ディズニーリゾート
咨询: 東京ディズニーリゾート・インフォメーションセンター： / TEL 0570-00-8632(045-330-5211)","券種大人小人 1日フリーきっぷ700円350円 2日フリーきっぷ900円450円 3日フリーきっぷ1,200円600円 4日フリーきっぷ1,500円750円",,,,,,,,,,各有効日数,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/disny.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/disny.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/maihama01.htm | https://www.tokyodisneyresort.jp/tdr/resortline/fare.html | https://www.tokyodisneyresort.jp/tdr/resortline/ticket.html,各駅自動販売機,,,,
50,kanto_50,北総線1日乗車券,"北総線１日乗車券 || 関連情報 | 北総鉄道 RYDE PASS || 問合わせ | 北総鉄道運輸部営業課 TEL:047-445-1901 || フリー区間 | 北総線１日乗車券 || 制限事項 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | １日 || 発売期間 | 2026年3月28日～2026年5月10日の土休日 / 2026年7月25日～2026年8月23日の土休日 / 2026年10月3日～2026年11月23日の土休日 / 2026年12月19日～2027年1月17日の土休日,12月30日～1月3日 / || 利用期間 | 発売当日 || 発売箇所 | 北総線各駅及び京成高砂駅の定期券発売所 / RYDE PASS(ライドパス)アプリ
相关信息: 北総鉄道 RYDE PASS
咨询: 北総鉄道運輸部営業課 TEL:047-445-1901","大人：1,000円 小人：500円",,,,,,,,,,１日,"2026年3月28日～2026年5月10日の土休日 / 2026年7月25日～2026年8月23日の土休日 / 2026年10月3日～2026年11月23日の土休日 / 2026年12月19日～2027年1月17日の土休日,12月30日～1月3日 /",,発売当日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hokusou.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hokusou91.htm | https://pass.ryde-go.com/products/DMW849MS737E | https://www.hokuso-railway.co.jp/topics/detail/66691,北総線各駅及び京成高砂駅の定期券発売所 / RYDE PASS(ライドパス)アプリ,,,,
51,kanto_51,北総・下町めぐりきっぷ,"北総・下町めぐりきっぷ || 関連情報 | 北総鉄道 || 問合わせ | 北総鉄道運輸部営業課 TEL:047-445-1901 / 京成電鉄お客様ダイヤル 0570-081-160 || フリー区間 | 北総・下町めぐりきっぷ || 制限事項 || ねだん | 大人：1,420円 小人：710円 || 有効期間 | １日 || 発売期間 | 2026年3月28日～2026年5月10日の土休日 / 2026年7月25日～2026年8月23日の土休日 / 2026年10月3日～2026年11月23日の土休日 / 2026年12月19日～2027年1月17日の土休日,12月30日～1月3日 / || 利用期間 | 発売当日 || 発売箇所 | 北総線各駅(京成高砂駅を除く)
相关信息: 北総鉄道
咨询: 北総鉄道運輸部営業課 TEL:047-445-1901 / 京成電鉄お客様ダイヤル 0570-081-160","大人：1,420円 小人：710円",,,,,,,,,,１日,"2026年3月28日～2026年5月10日の土休日 / 2026年7月25日～2026年8月23日の土休日 / 2026年10月3日～2026年11月23日の土休日 / 2026年12月19日～2027年1月17日の土休日,12月30日～1月3日 /",,発売当日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/hokusou95.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/hokusou95.htm | https://www.hokuso-railway.co.jp/topics/detail/66732,北総線各駅(京成高砂駅を除く),,,,
52,kanto_52,春の土休日1日乗車券,"春の土休日1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 春の土休日1日乗車券 || 制限事項 || ねだん | 大人：900円／小人：100円 || 有効期間 | １日 || 発売期間 | 2025年4月26日～2025年5月11日の土休日 / || 利用期間 | 購入当日限り / || 発売箇所 | 各駅窓口(西船橋,北習志野駅乗換口を除く) || 発売枚数 | 大人：2,500枚 小人：1,500枚 / 売り切れ次第終了
其他详情: {""発売枚数"": ""大人：2,500枚 小人：1,500枚 / 売り切れ次第終了""}
相关信息: 東葉高速鉄道
咨询: 東葉高速鉄道・総務部企画課 TEL:047-458-0018",大人：900円／小人：100円,,,,,,,,,,１日,2025年4月26日～2025年5月11日の土休日 /,,購入当日限り /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo81.htm | https://www.toyokosoku.co.jp/information/otoku/15055.html,"各駅窓口(西船橋,北習志野駅乗換口を除く)",,,,
53,kanto_53,夏の土休日1日乗車券,"夏の土休日1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 夏の土休日1日乗車券 || 制限事項 | 発売当日に限り有効 || ねだん | 大人：900円／小人：100円 || 有効期間 | 1日 || 発売期間 | 2025年7月12日～2025年8月17日 || 利用期間 | 2025年7月12日～2025年8月17日の土休日 || 発売箇所 | 各駅窓口(西船橋を除く)
限制事项: 発売当日に限り有効
相关信息: 東葉高速鉄道
咨询: 東葉高速鉄道・総務部企画課 TEL:047-458-0018",大人：900円／小人：100円,,,,,,,,,,1日,2025年7月12日～2025年8月17日,,2025年7月12日～2025年8月17日の土休日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/toyo95.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo95.htm | https://www.toyokosoku.co.jp/information/otoku/15280.html,各駅窓口(西船橋を除く),,,,
54,kanto_54,年末年始の土休日1日乗車券,"年末年始の土休日1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 年末年始の土休日1日乗車券 || 制限事項 || ねだん | 大人：900円／小人：100円 || 有効期間 | １日間 || 発売期間 | 2025年12月20日～2026年1月12日の土休日 / 2025年12月30日～2026年1月3日の毎日 || 利用期間 | 発売当日 || 発売箇所 | 各駅窓口(西船橋駅,北習志野駅乗換口を除く) || 発売枚数 | 大人券：3,500枚 小人券：1,500枚
其他详情: {""発売枚数"": ""大人券：3,500枚 小人券：1,500枚""}
相关信息: 東葉高速鉄道
咨询: 東葉高速鉄道・総務部企画課 TEL:047-458-0018",大人：900円／小人：100円,,,,,,,,,,１日間,2025年12月20日～2026年1月12日の土休日 / 2025年12月30日～2026年1月3日の毎日,,発売当日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo92.htm | https://www.toyokosoku.co.jp/information/otoku/15660.html,"各駅窓口(西船橋駅,北習志野駅乗換口を除く)",,,,
55,kanto_55,東葉車両基地まつり1日乗車券,"東葉車両基地まつり1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 東葉車両基地まつり1日乗車券 || 制限事項 || ねだん | 大人：900円／小人：100円 || 有効期間 | 1日 || 発売期間 | 2025年10月25日 || 利用期間 | 2025年10月25日 || 発売箇所 | 東葉高速線各駅窓口 / (西船橋.北習志野駅乗換口を除く) || 発売枚数 | 大人券：900枚／小人券：400枚
其他详情: {""発売枚数"": ""大人券：900枚／小人券：400枚""}
相关信息: 東葉高速鉄道
咨询: 東葉高速鉄道・総務部企画課 TEL:047-458-0018",大人：900円／小人：100円,,,,,,,,,,1日,2025年10月25日,,2025年10月25日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo96.htm | https://www.toyokosoku.co.jp/information/otoku/15425.html,東葉高速線各駅窓口 / (西船橋.北習志野駅乗換口を除く),,,,
56,kanto_56,東葉高速線 開業30周年記念1日乗車券,"東葉高速線 開業30周年記念1日乗車券 || 関連情報 | 東葉高速鉄道 || 問合わせ | 東葉高速鉄道・総務部企画課 TEL:047-458-0018 || フリー区間 | 東葉高速線 開業30周年記念1日乗車券 || 制限事項 || ねだん | 大人：800円／小人：100円 || 有効期間 | １日 || 発売期間 | 2026年4月19日～2026年5月10日の土休日 / 2026年4月27日 || 利用期間 | 購入当日限り / || 発売箇所 | 各駅窓口(西船橋,北習志野駅乗換口を除く) || 発売枚数 | 大人：3,500枚 小人：1,500枚 / 2026年4月27日 大人：1,000枚 小人：500枚 / 売り切れ次第終了
其他详情: {""発売枚数"": ""大人：3,500枚 小人：1,500枚 / 2026年4月27日 大人：1,000枚 小人：500枚 / 売り切れ次第終了""}
相关信息: 東葉高速鉄道
咨询: 東葉高速鉄道・総務部企画課 TEL:047-458-0018",大人：800円／小人：100円,,,,,,,,,,１日,2026年4月19日～2026年5月10日の土休日 / 2026年4月27日,,購入当日限り /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/toyokosoku.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/toyo83.htm | https://www.toyokosoku.co.jp/information/otoku/16143.html,"各駅窓口(西船橋,北習志野駅乗換口を除く)",,,,
57,kanto_57,１日乗車券,"１日乗車券 || 関連情報 | 山万 || 問合わせ | 山万・鉄道事業部 TEL：043-487-5036 || フリー区間 | １日乗車券 || 制限事項 || ねだん | 大人：500円 小人：250円 || 有効期間 | １日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ユーカリが丘駅
相关信息: 山万
咨询: 山万・鉄道事業部 TEL：043-487-5036",大人：500円 小人：250円,,,,,,,,,,１日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/yamaman.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/yamaman.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/yamaman01.htm | http://town.yukarigaoka.jp/yukariline/fare/,ユーカリが丘駅,,,,
58,kanto_58,弧廻手形,"弧廻手形 || 関連情報 | 銚子電気鉄道 || 問合わせ | 銚子電気鉄道 TEL:0479-22-0316 || フリー区間 | 弧廻手形 || 制限事項 | 12月31日午後9時30分～1月1日午前10時は、発売停止 || ねだん | 大人：700円／小人：350円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 仲ノ町,観音,笠上黒生,犬吠,外川又は車内
限制事项: 12月31日午後9時30分～1月1日午前10時は、発売停止
相关信息: 銚子電気鉄道
咨询: 銚子電気鉄道 TEL:0479-22-0316",大人：700円／小人：350円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/gazou/tyosi.jpg | https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi01.htm | https://www.choshi-dentetsu.jp/pass/,"仲ノ町,観音,笠上黒生,犬吠,外川又は車内",,,,
59,kanto_59,銚子1日旅人パス,"銚子1日旅人パス || 関連情報 | 銚子電鉄 || 問合わせ | 銚子電鉄 TEL:0479-22-0316 / 千葉交通銚子営業所 TEL:0479-22-8486 / 千葉交タクシー銚子営業所 TEL:0479-22-4877 || フリー区間 | / || 制限事項 | 12月31日午後9時30分～1月1日午前10時は、発売停止 || ねだん | 大人：1,000円 小人：500円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 仲ノ町,観音,笠上黒生,犬吠,外川及び車内 / 銚子駅構内・銚子市観光協会窓口 / EeeE銚子
限制事项: 12月31日午後9時30分～1月1日午前10時は、発売停止
相关信息: 銚子電鉄
咨询: 銚子電鉄 TEL:0479-22-0316 / 千葉交通銚子営業所 TEL:0479-22-8486 / 千葉交タクシー銚子営業所 TEL:0479-22-4877","大人：1,000円 小人：500円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tyoshi93.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi93.htm | https://www.choshi-dentetsu.jp/pass/ | https://www.jreast.co.jp/multi/maas/eeeechoshi/,"仲ノ町,観音,笠上黒生,犬吠,外川及び車内 / 銚子駅構内・銚子市観光協会窓口 / EeeE銚子",,,,
60,kanto_60,ちょうしいいライド！パス,"ちょうしいいライド！パス || 関連情報 | 銚子電鉄 RYDE PASS || 問合わせ | 銚子電気鉄道 TEL:0479-22-0316 || フリー区間 | ちょうしいいライド！パス / || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | RYDE PASS
相关信息: 銚子電鉄 RYDE PASS
咨询: 銚子電気鉄道 TEL:0479-22-0316",大人：600円／小人：300円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi04.htm | https://pass.ryde-go.com/products/VM8LPZS6M9RP | https://www.choshi-dentetsu.jp/pass/,RYDE PASS,,,,
61,kanto_61,犬吠崖っぷちライン1日乗車券,"犬吠崖っぷちライン1日乗車券 || 関連情報 | 銚子電鉄 ジョルダンモバイルチケット || 問合わせ | 銚子電気鉄道 TEL:0479-22-0316 || フリー区間 | 犬吠崖っぷちライン1日乗車券 / || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | ジョルダンモバイルチケット
相关信息: 銚子電鉄 ジョルダンモバイルチケット
咨询: 銚子電気鉄道 TEL:0479-22-0316",大人：600円／小人：300円,,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi05.htm | https://ticket.jorudan.co.jp/choshi-dentetsu/ja/ | https://www.choshi-dentetsu.jp/news/7439/,ジョルダンモバイルチケット,,,,
62,kanto_62,デジタル1日乗車券 Beica,"デジタル1日乗車券 Beica || 関連情報 | 銚子電鉄 EeeE銚子 || 問合わせ | 銚子電気鉄道 TEL:0479-22-0316 || フリー区間 | デジタル1日乗車券 Beica / || 制限事項 || ねだん | 大人：600円／小人：300円 || 有効期間 | １日 || 発売期間 | 発売中 || 利用期間 | 通年 || 発売箇所 | EeeE銚子
相关信息: 銚子電鉄 EeeE銚子
咨询: 銚子電気鉄道 TEL:0479-22-0316",大人：600円／小人：300円,,,,,,,,,,１日,発売中,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/cyoshi.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tyoshi11.htm | https://www.choshi-dentetsu.jp/pass/ | https://www.jreast.co.jp/multi/maas/eeeechoshi/,EeeE銚子,,,,
