sortOrder,id,name_cn,description,price_adult_regular,price_adult_phone,price_child_regular,price_child_phone,price_over65,price_under25,price_under18,price_under15,price_free,bestFor,duration,validityPeriod_startDate,validityPeriod_endDate,validityPeriod_description,coverage_regions,coverage_map,targetAudience,trainTypes,officialLinks,purchaseLinks,category,popularity,isLimitedPeriod,ticket_note
11,tyugoku_11,山陰のんびりパス,"山陰のんびりパス || 関連情報 | tabiwa || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 山陰のんびりパス || 利用可能設備 | 新幹線在来線特急・急行快速・普通 サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×■▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / ■：「のびのび座席」利用時は乗車券のみ有効、他の施設は乗車不可 / || 制限事項 || ねだん | 大人：5,000円／小人：2,500円 || 有効期間 | ３日間 || 発売期間 | 2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売 || 利用期間 | 2026年4月1日～2027年4月2日 || 発売箇所 | tabiwa
相关信息: tabiwa
咨询: ＪＲ西日本 TEL:","大人：5,000円／小人：2,500円",,,,,,,,,,３日間,2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売,,2026年4月1日～2027年4月2日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest85.gif,,新幹線在来線特急・急行快速・普通 サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×■▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / ■：「のびのび座席」利用時は乗車券のみ有効、他の施設は乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest85.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=J0001700,tabiwa,,,,
12,tyugoku_12,鳥取のんびりパス,"鳥取のんびりパス || 関連情報 | tabiwa || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 鳥取のんびりパス || 利用可能設備 | 新幹線在来線特急・急行快速・普通 サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×■▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / ■：「のびのび座席」利用時は乗車券のみ有効、他の施設は乗車不可 / || 制限事項 || ねだん | 大人：3,000円／小人：1,500円 || 有効期間 | ３日間 || 発売期間 | 2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売 || 利用期間 | 2026年4月1日～2027年4月2日 || 発売箇所 | tabiwa
相关信息: tabiwa
咨询: ＪＲ西日本 TEL:","大人：3,000円／小人：1,500円",,,,,,,,,,３日間,2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売,,2026年4月1日～2027年4月2日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest132.gif,,新幹線在来線特急・急行快速・普通 サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×■▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / ■：「のびのび座席」利用時は乗車券のみ有効、他の施設は乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest132.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=J0001800,tabiwa,,,,
13,tyugoku_13,松江・出雲tabiwaぐるりんパス,"松江・出雲tabiwaぐるりんパス || 関連情報 | tabiwa / || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 松江・出雲tabiwaぐるりんパス || 利用可能設備 | 新幹線在来線特急・急行快速・普通 サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×■▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / ■：「のびのび座席」利用時は乗車券のみ有効、他の施設は乗車不可 / || 制限事項 || ねだん | 大人：5,000円／小人：1,800円 || 有効期間 | ２日間 || 発売期間 | 2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売 || 利用期間 | 2026年4月1日～2027年4月1日 || 発売箇所 | tabiwa
相关信息: tabiwa /
咨询: ＪＲ西日本 TEL:","大人：5,000円／小人：1,800円",,,,,,,,,,２日間,2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売,,2026年4月1日～2027年4月1日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest133.gif,,新幹線在来線特急・急行快速・普通 サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×■▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / ■：「のびのび座席」利用時は乗車券のみ有効、他の施設は乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest133.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=J0002500,tabiwa,,,,
14,tyugoku_14,鳥取県東部鉄道・バス1DAY共通パス,"鳥取県東部鉄道・バス1DAY共通パス || 関連情報 | JR西日本 / || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 鳥取県東部鉄道・バス1DAY共通パス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－×▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：1,500円／小人：----円 || 有効期間 | １日間 || 発売期間 | 2025年9月19日～2026年2月28日 || 利用期間 | 2025年9月20日～2026年2月28日 || 発売箇所 | tabiwa by WESTER
相关信息: JR西日本 /
咨询: ＪＲ西日本 TEL:","大人：1,500円／小人：----円",,,,,,,,,,１日間,2025年9月19日～2026年2月28日,,2025年9月20日～2026年2月28日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest303.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－×▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest303.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=JS020800 | https://www.westjr.co.jp/press/article/items/250902_00_press_Tottoritobu_bus1DAYpass_1.pdf,tabiwa by WESTER,,,,
15,tyugoku_15,鳥取ミステリーツアーtabiwaパス,"鳥取ミステリーツアーtabiwaパス || 関連情報 | tabiwa by WESTER / || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 鳥取ミステリーツアーtabiwaパス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－×▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：3,000円／小人：----円 || 有効期間 | １日間 || 発売期間 | 2025年7月1日～2026年1月23日 || 利用期間 | 2025年7月1日～2026年1月23日 || 発売箇所 | tabiwa by WESTER
相关信息: tabiwa by WESTER /
咨询: ＪＲ西日本 TEL:","大人：3,000円／小人：----円",,,,,,,,,,１日間,2025年7月1日～2026年1月23日,,2025年7月1日～2026年1月23日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest132.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－×▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest304.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=JS020700,tabiwa by WESTER,,,,
16,tyugoku_16,tabiwa 津山因美パス,"tabiwa 津山因美パス || 関連情報 | tabiwa by WESTER || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | tabiwa 津山因美パス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：700円／小人：350円 || 有効期間 | 3日間 || 発売期間 | 2025年8月1日～2026年3月31日 || 利用期間 | 2025年7月15日～2026年3月31日 || 発売箇所 | tabiwa by WESTER
相关信息: tabiwa by WESTER
咨询: ＪＲ西日本 TEL:",大人：700円／小人：350円,,,,,,,,,,3日間,2025年8月1日～2026年3月31日,,2025年7月15日～2026年3月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest148.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest148.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=JK203400,tabiwa by WESTER,,,,
17,tyugoku_17,宮島満喫パス,"宮島満喫パス || 関連情報 | tabiwa || 問合わせ | ＪＲ西日本： || フリー区間 | 宮島満喫パス || 利用可能設備 | 東海道新幹線山陽新幹線北陸新幹線在来線特急・急行快速・普通 グリーン車普通車指定普通車自由グランクラスグリーン車普通車指定普通車自由寝台車グリーン車普通車指定普通車自由グリーン車指定グリーン車自由ライナー指定自由 ××××××××××▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：1,500円／小人：750円 || 有効期間 | 2日間 || 発売期間 | 2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売 || 利用期間 | 2026年4月1日～2027年4月1日 || 発売箇所 | tabiwa
相关信息: tabiwa
咨询: ＪＲ西日本：","大人：1,500円／小人：750円",,,,,,,,,,2日間,2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売,,2026年4月1日～2027年4月1日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest139.gif,,東海道新幹線山陽新幹線北陸新幹線在来線特急・急行快速・普通 グリーン車普通車指定普通車自由グランクラスグリーン車普通車指定普通車自由寝台車グリーン車普通車指定普通車自由グリーン車指定グリーン車自由ライナー指定自由 ××××××××××▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest165.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=J0000200,tabiwa,,,,
18,tyugoku_18,tabiwa呉海自カレーきっぷ,"tabiwa呉海自カレーきっぷ || 関連情報 | tabiwa || 問合わせ | ＪＲ西日本： || フリー区間 | tabiwa呉海自カレーきっぷ || 利用可能設備 | 東海道新幹線山陽新幹線北陸新幹線在来線特急・急行快速・普通 グリーン車普通車指定普通車自由グランクラスグリーン車普通車指定普通車自由寝台車グリーン車普通車指定普通車自由グリーン車指定グリーン車自由ライナー指定自由 ××××××××××▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 「呉海自カレー」引換券付き || ねだん | 大人：2,220円／小人：1,850円 || 有効期間 | 1日間 || 発売期間 | 2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売 || 利用期間 | 2026年4月1日～2027年4月2日 || 発売箇所 | tabiwa
限制事项: 「呉海自カレー」引換券付き
相关信息: tabiwa
咨询: ＪＲ西日本：","大人：2,220円／小人：1,850円",,,,,,,,,,1日間,2026年3月1日～2027年3月31日 / 利用開始日の1ヵ月前から当日までの発売,,2026年4月1日～2027年4月2日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest140.gif,,東海道新幹線山陽新幹線北陸新幹線在来線特急・急行快速・普通 グリーン車普通車指定普通車自由グランクラスグリーン車普通車指定普通車自由寝台車グリーン車普通車指定普通車自由グリーン車指定グリーン車自由ライナー指定自由 ××××××××××▲▲▲▲▲▲○ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest140.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=J0000400,tabiwa,,,,
19,tyugoku_19,山口ふくの国周遊パス,"山口ふくの国周遊パス || 関連情報 | JR西日本 tabiwa by WESTER / || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 山口ふくの国周遊パス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－×▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：5,000円／小人：2,500円 || 有効期間 | ３日間 || 発売期間 | 2025年9月1日～2025年12月31日 || 利用期間 | 2025年10月1日～2026年1月2日 || 発売箇所 | tabiwa by WESTER || 発売枚数 | 数量限定
其他详情: {""発売枚数"": ""数量限定""}
相关信息: JR西日本 tabiwa by WESTER /
咨询: ＪＲ西日本 TEL:","大人：5,000円／小人：2,500円",,,,,,,,,,３日間,2025年9月1日～2025年12月31日,,2025年10月1日～2026年1月2日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest302.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－×▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest302.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=JK023700 | https://www.westjr.co.jp/press/article/items/250820_00_press_yamaguchidc_wester_4.pdf,tabiwa by WESTER,,,,
20,tyugoku_20,岡山・高松周遊パス,"岡山・高松周遊パス || 関連情報 | tabiwa by WESTER / || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 岡山・高松周遊パス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－×▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：6,900円／小人：2,500円 || 有効期間 | 3日間 / 「ことでん」は1日間 || 発売期間 | 2025年10月2日～2025年12月26日 || 利用期間 | 2025年10月3日～2025年12月28日 || 発売箇所 | tabiwa by WESTER
相关信息: tabiwa by WESTER /
咨询: ＪＲ西日本 TEL:","大人：6,900円／小人：2,500円",,,,,,,,,,3日間 / 「ことでん」は1日間,2025年10月2日～2025年12月26日,,2025年10月3日～2025年12月28日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest305.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－×▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest305.htm | https://app.tabi-wester.westjr.co.jp/ticketList/?prefecture_id=3&region_id=10 | https://www.westjr.co.jp/press/article/items/250918_00_press_okayama_takamatsupass.pdf,tabiwa by WESTER,,,,
21,tyugoku_21,バス＆レール どっちも乗り放題パス２デイ,"バス＆レール どっちも乗り放題パス ２デイ”三次⇔”東城” || 関連情報 | ＪＲ西日本備北交通 / || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | バス＆レール どっちも乗り放題パス ２デイ”三次⇔”東城” || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－××○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 東城～下帝釈間は運行日のみ || ねだん | 大人：2,000円／小人：1,000円 || 有効期間 | 土日祝のいずれか1日を含む連続した2日間 || 発売期間 | 2025年10月28日～2026年3月30日 / || 利用期間 | 2025年10月28日～2026年3月31日 / || 発売箇所 | ＪＲ広島駅新幹線口１階バスきっぷ売り場, 三次市交通観光センター交通案内窓口,トーエイ(東城店)
限制事项: 東城～下帝釈間は運行日のみ
相关信息: ＪＲ西日本備北交通 /
咨询: ＪＲ西日本 TEL:","大人：2,000円／小人：1,000円",,,,,,,,,,土日祝のいずれか1日を含む連続した2日間,2025年10月28日～2026年3月30日 /,,2025年10月28日～2026年3月31日 /,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest57.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×××××－××○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest57.htm | https://bihoku.co.jp/info/%e3%80%902025%e5%b9%b410%e6%9c%8828%e6%97%a5%ef%bc%88%e7%81%ab%ef%bc%89%e7%99%ba%e5%a3%b2%e9%96%8b%e5%a7%8b%e3%80%91%e3%83%90%e3%82%b9%ef%bc%86%e3%83%ac%e3%83%bc%e3%83%ab%e3%81%a9%e3%81%a3%e3%81%a1/ | https://tickets.jr-odekake.net/shohindb/view/consumer/tokutoku/detail.html?shnId=123000480,"ＪＲ広島駅新幹線口１階バスきっぷ売り場, 三次市交通観光センター交通案内窓口,トーエイ(東城店)",,,,
22,tyugoku_22,宇部周遊1dayパス,"宇部周遊1dayパス || 関連情報 | ＪＲ西日本 / || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 宇部周遊1dayパス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ××▲▲▲▲▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 | 新山口～山口宇部空港間の空港連絡バスは乗車不可 || ねだん | 大人：1,500円 || 有効期間 | １日間 || 発売期間 | 2024年10月4日～2025年1月19日 || 利用期間 | 2024年10月4日～2025年1月19日 || 発売箇所 | tabiwa by WESTER
限制事项: 新山口～山口宇部空港間の空港連絡バスは乗車不可
相关信息: ＪＲ西日本 /
咨询: ＪＲ西日本 TEL:","大人：1,500円",,,,,,,,,,１日間,2024年10月4日～2025年1月19日,,2024年10月4日～2025年1月19日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest130.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ××▲▲▲▲▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest130.htm | https://app.tabi-wester.westjr.co.jp/recommendedTabNew?prefectureId=4&region_id=10 | https://www.westjr.co.jp/press/article/items/240924_00_press_MatijyuEvaNo4Ube1daypass.pdf,tabiwa by WESTER,,,,
23,tyugoku_23,智頭線普通列車１日乗車券,"智頭線普通列車１日乗車券 || 関連情報 | 智頭急行 || 問合わせ | 智頭急行 TEL:0858-75-2595 || フリー区間 | 智頭線普通列車１日乗車券 || 制限事項 | 特急は乗車不可 || ねだん | 大人：2,000円／小人：1,000円 || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 智頭急行：上郡,佐用,大原,智頭
限制事项: 特急は乗車不可
相关信息: 智頭急行
咨询: 智頭急行 TEL:0858-75-2595","大人：2,000円／小人：1,000円",,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/tizukyu.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/tizukyu11.htm | https://www.chizukyu.co.jp/chizukyu/tokutoku/x229/,"智頭急行：上郡,佐用,大原,智頭",,,,
24,tyugoku_24,１日フリー乗車券,"１日フリー乗車券 || 関連情報 | 若桜鉄道 / 割引販売：若桜鉄道 || 問合わせ | 若桜鉄道 TEL:0858-82-0919 || フリー区間 | １日フリー乗車券 || 制限事項 || ねだん | 大人：760円 / 大人：500円(2025年12月6日～2026年2月28日) || 有効期間 | １日 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 若桜駅,若桜鉄道列車乗務員,因幡船岡駅,郡家駅観光協会ぷらっとぴあやず / 割引販売は、若桜駅,八頭町観光協会(郡家駅)
相关信息: 若桜鉄道 / 割引販売：若桜鉄道
咨询: 若桜鉄道 TEL:0858-82-0919",大人：760円 / 大人：500円(2025年12月6日～2026年2月28日),,,,,,,,,,１日,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/wakasa.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/wakasa01.htm | https://wakatetsu.co.jp/archives/news/%e8%8b%a5%e6%a1%9c%e9%89%84%e9%81%93-1%e6%97%a5%e3%83%95%e3%83%aa%e3%83%bc%e5%88%87%e7%ac%a6%e3%82%ad%e3%83%a3%e3%83%b3%e3%83%9a%e3%83%bc%e3%83%b3%e3%81%ae%e3%81%8a%e7%9f%a5%e3%82%89%e3%81%9b-3 | https://wakatetsu.co.jp/info#collapse-accordion-7,"若桜駅,若桜鉄道列車乗務員,因幡船岡駅,郡家駅観光協会ぷらっとぴあやず / 割引販売は、若桜駅,八頭町観光協会(郡家駅)",,,,
25,tyugoku_25,鳥取藩乗放題手形,"鳥取藩乗放題手形 || 関連情報 | 鳥取県観光・旅行情報サイト「とっとり旅」 / 日本交通 日の丸自動車 || 問合わせ | 日ノ丸自動車 / 鳥取 TEL:0857-22-5155,倉吉 TEL:0858-26-4111,米子 TEL:0859-32-2121 / 日本交通 / 鳥取 TEL:0857-23-1122,倉吉 TEL:0858-26-1115,米子 TEL:0859-33-9116 || フリー区間 | 鳥取藩乗放題手形 || 制限事項 || ねだん | 大人：1,800円 || 有効期間 | ３日間 || 発売期間 | 通年 || 利用期間 | 通年 || 発売箇所 | 鳥取駅前バスターミナル,鳥取市観光案内所(JR鳥取駅構内),日ノ丸自動車鳥取営業部,鳥取空港ビル,日本交通岩美営業所,若桜鉄道若桜駅,八頭町観光協会 / 三朝温泉観光協会,日本交通倉吉バスセンター,日本交通新町営業所,日ノ丸自動車倉吉営業所,JR倉吉駅内観光案内所,倉吉観光MICE協会 / 米子駅前バスターミナル,皆生温泉旅館組合(米子市観光センター内),米子市国際観光案内所(米子駅内),大山町観光案内所(KOMOREBITO1階),米子空港総合案内所(米子鬼太郎空港内),日ノ丸自動車米子支店
相关信息: 鳥取県観光・旅行情報サイト「とっとり旅」 / 日本交通 日の丸自動車
咨询: 日ノ丸自動車 / 鳥取 TEL:0857-22-5155,倉吉 TEL:0858-26-4111,米子 TEL:0859-32-2121 / 日本交通 / 鳥取 TEL:0857-23-1122,倉吉 TEL:0858-26-1115,米子 TEL:0859-33-9116","大人：1,800円",,,,,,,,,,３日間,通年,,通年,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/wakasa03.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/wakasa03.htm | https://hinomarubus.co.jp/676/ | https://www.nihonkotsu.jp/bus_local/tegata/index.html | https://www.tottori-guide.jp/tourism/tour/view/570,"鳥取駅前バスターミナル,鳥取市観光案内所(JR鳥取駅構内),日ノ丸自動車鳥取営業部,鳥取空港ビル,日本交通岩美営業所,若桜鉄道若桜駅,八頭町観光協会 / 三朝温泉観光協会,日本交通倉吉バスセンター,日本交通新町営業所,日ノ丸自動車倉吉営業所,JR倉吉駅内観光案内所,倉吉観光MICE協会 / 米子駅前バスターミナル,皆生温泉旅館組合(米子市観光センター内),米子市国際観光案内所(米子駅内),大山町観光案内所(KOMOREBITO1階),米子空港総合案内所(米子鬼太郎空港内),日ノ丸自動車米子支店",,,,
26,tyugoku_26,親子きっぷ,"親子きっぷ || 関連情報 | 若桜鉄道 / 親子切符半額キャンペーン：若桜鉄道 || 問合わせ | 若桜鉄道 TEL:0858-82-0919 || フリー区間 | 親子きっぷ || 制限事項 || ねだん | 760円 (大人１名＋小人１名) / 2024年1月6日～2024年2月25日は、380円 || 有効期間 | １日 || 発売期間 | 土日休日(当日発売) || 利用期間 | 土日休日 || 発売箇所 | 若桜駅,若桜鉄道列車乗務員,郡家駅観光協会ぷらっとぴあやず
相关信息: 若桜鉄道 / 親子切符半額キャンペーン：若桜鉄道
咨询: 若桜鉄道 TEL:0858-82-0919",760円 (大人１名＋小人１名) / 2024年1月6日～2024年2月25日は、380円,,,,,,,,,,１日,土日休日(当日発売),,土日休日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/wakasa.gif,,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/wakasa02.htm | https://wakatetsu.co.jp/archives/news/%e8%8b%a5%e6%a1%9c%e9%89%84%e9%81%93-%e8%a6%aa%e5%ad%90%e5%88%87%e7%ac%a6%e5%8d%8a%e9%a1%8d%e3%82%ad%e3%83%a3%e3%83%b3%e3%83%9a%e3%83%bc%e3%83%b3%e3%81%ae%e3%81%8a%e7%9f%a5%e3%82%89%e3%81%9b-2 | https://wakatetsu.co.jp/info#collapse-accordion-7,"若桜駅,若桜鉄道列車乗務員,郡家駅観光協会ぷらっとぴあやず",,,,
27,tyugoku_27,若桜谷共通パス,"若桜谷共通パス || 関連情報 | tabiwa by WESTER || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 若桜谷共通パス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×－▲▲▲－▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：1,400円 || 有効期間 | １日間 || 発売期間 | 2024年3月25日～2025年10月31日 || 利用期間 | 2024年4月1日～2025年10月31日 || 発売箇所 | tabiwa by WESTER
相关信息: tabiwa by WESTER
咨询: ＪＲ西日本 TEL:","大人：1,400円",,,,,,,,,,１日間,2024年3月25日～2025年10月31日,,2024年4月1日～2025年10月31日,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest141.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×－▲▲▲－▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest141.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=TS000800,tabiwa by WESTER,,,,
28,tyugoku_28,若桜谷共通パス＋ループ麒麟獅子バス,"若桜谷共通パス＋ループ麒麟獅子バス || 関連情報 | tabiwa by WESTER || 問合わせ | ＪＲ西日本 TEL: || フリー区間 | 若桜谷共通パス＋ループ麒麟獅子バス || 利用可能設備 | 新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×－▲▲▲－▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 / || 制限事項 || ねだん | 大人：1,600円 || 有効期間 | １日間 || 発売期間 | 2024年3月25日～2025年10月31日 || 利用期間 | 2024年4月1日～2025年10月31日の土日祝およびお盆(8/13～15)限定 || 発売箇所 | tabiwa by WESTER
相关信息: tabiwa by WESTER
咨询: ＪＲ西日本 TEL:","大人：1,600円",,,,,,,,,,１日間,2024年3月25日～2025年10月31日,,2024年4月1日～2025年10月31日の土日祝およびお盆(8/13～15)限定,,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/map/jrwest142.gif,,新幹線在来線特急・急行快速・普通宮島フェリー サンライズ出雲グリーン指定自由ライナーグリーン指定自由 ×－▲▲▲－▲▲○－ ○：乗車可 ▲：乗車券のみ有効 ×：乗車不可 /,https://www2s.biglobe.ne.jp/~t_aoyagi/railway/free/jrwest142.htm | https://app.tabi-wester.westjr.co.jp/eticketDetails?ticket_id=TS002000,tabiwa by WESTER,,,,
